# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
9.5005102411e-01 8.3139606996e-04 1.2777709961e-02 1.2291768045e+01 9.1665268853e-01 1.3709313683e+01 1.9678443865e+01 1.0180758696e-01 1.1106451574e-01 1.1069898024e+00 1.0000000000e+00 0.0000000000e+00 1.1093142166e+01
9.8407647261e-01 8.4849215897e-04 1.3275146484e-02 1.2296730385e+01 9.5199129406e-01 1.3478016013e+01 1.9687326688e+01 1.0583343791e-01 1.1117059428e-01 1.1096008790e+00 1.0000000000e+00 0.0000000000e+00 1.1124060806e+01
1.0167462609e+00 8.6577109385e-04 1.3751220703e-02 1.2302952687e+01 9.8621031661e-01 1.3247963885e+01 1.9680462689e+01 1.0961643876e-01 1.1114915035e-01 1.1121311099e+00 1.0000000000e+00 0.0000000000e+00 1.1148978854e+01
1.0479142231e+00 8.8323287460e-04 1.4215087891e-02 1.2305836720e+01 1.0190031312e+00 1.3044120410e+01 1.9688119797e+01 1.1327609388e-01 1.1116363671e-01 1.1146061302e+00 1.0000000000e+00 0.0000000000e+00 1.1178511355e+01
1.0786906014e+00 9.0087750123e-04 1.4678955078e-02 1.2311943660e+01 1.0515841763e+00 1.2858280513e+01 1.9680203126e+01 1.1688045980e-01 1.1114703172e-01 1.1171082199e+00 1.0000000000e+00 0.0000000000e+00 1.1207582411e+01
1.1130018555e+00 9.1870497372e-04 1.5203857422e-02 1.2317899189e+01 1.0881364466e+00 1.2657508533e+01 1.9679352336e+01 1.2089655624e-01 1.1110422468e-01 1.1199550047e+00 1.0000000000e+00 0.0000000000e+00 1.1236192021e+01
1.1456091679e+00 9.3671529209e-04 1.5716552734e-02 1.2323364432e+01 1.1230293076e+00 1.2456231848e+01 1.9675574252e+01 1.2478464365e-01 1.1111432517e-01 1.1227378113e+00 1.0000000000e+00 0.0000000000e+00 1.1262494405e+01
1.1765960173e+00 9.5490845633e-04 1.6217041016e-02 1.2321965676e+01 1.1563388676e+00 1.2286441596e+01 1.9688054906e+01 1.2853856495e-01 1.1115994503e-01 1.1254667983e+00 1.0000000000e+00 0.0000000000e+00 1.1288796789e+01
1.2063815701e+00 9.7328446644e-04 1.6693115234e-02 1.2327870734e+01 1.1886999902e+00 1.2122628503e+01 1.9683901898e+01 1.3198703122e-01 1.1103477101e-01 1.1281242635e+00 1.0000000000e+00 0.0000000000e+00 1.1310023274e+01
1.2363452664e+00 9.9184332243e-04 1.7205810547e-02 1.2327459760e+01 1.2211959546e+00 1.1956046738e+01 1.9681061125e+01 1.3573069168e-01 1.1114571021e-01 1.1309576716e+00 1.0000000000e+00 0.0000000000e+00 1.1331249759e+01
1.2683258036e+00 1.0105850243e-03 1.7742919922e-02 1.2334013725e+01 1.2563224967e+00 1.1801001107e+01 1.9682712235e+01 1.3948518895e-01 1.1102657902e-01 1.1339983971e+00 1.0000000000e+00 0.0000000000e+00 1.1357090698e+01
