# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
4.5781761426e-01 6.2578588718e-04 8.4930419922e-03 1.1888255733e+01 3.9985928124e-01 1.0921484503e+01 1.1766488015e+01 4.4401788737e-02 1.1104353662e-01 1.7636834499e+00 1.6714000000e+00 0.0000000000e+00 9.7272639844e+00
4.8023269729e-01 6.4050497985e-04 8.9019775391e-03 1.1847338510e+01 4.2021167623e-01 1.0831964108e+01 1.1768968284e+01 4.6678916725e-02 1.1108429243e-01 1.7664323165e+00 1.6714000000e+00 0.0000000000e+00 9.7595651577e+00
5.0194708690e-01 6.5540691840e-04 9.2987060547e-03 1.1802854098e+01 4.4001974135e-01 1.0757211767e+01 1.1771563914e+01 4.8881800555e-02 1.1109001702e-01 1.7690868181e+00 1.6714000000e+00 0.0000000000e+00 9.7937139147e+00
5.2295060747e-01 6.7049170282e-04 9.6832275391e-03 1.1781259899e+01 4.5928707258e-01 1.0664922701e+01 1.1764714335e+01 5.0997538305e-02 1.1103630246e-01 1.7716633544e+00 1.6714000000e+00 0.0000000000e+00 9.8324753226e+00
5.4457814651e-01 6.8575933311e-04 1.0092163086e-02 1.1753313616e+01 4.7908997951e-01 1.0574479416e+01 1.1767713730e+01 5.3251631602e-02 1.1115162888e-01 1.7743896674e+00 1.6714000000e+00 0.0000000000e+00 9.8712367304e+00
5.6920169995e-01 7.0120980928e-04 1.0549926758e-02 1.1727905282e+01 5.0188575370e-01 1.0476191560e+01 1.1764714335e+01 5.5729726309e-02 1.1104066194e-01 1.7774547723e+00 1.6714000000e+00 0.0000000000e+00 9.9113824743e+00
5.9274608555e-01 7.1684313131e-04 1.1001586914e-02 1.1717126208e+01 5.2367224483e-01 1.0374673587e+01 1.1768002133e+01 5.8171436383e-02 1.1108367296e-01 1.7804573183e+00 1.6714000000e+00 0.0000000000e+00 9.9446065381e+00
6.1541049459e-01 7.3265929922e-04 1.1441040039e-02 1.1698711655e+01 5.4474988675e-01 1.0270848388e+01 1.1764901797e+01 6.0518469229e-02 1.1109404646e-01 1.7833903110e+00 1.6714000000e+00 0.0000000000e+00 9.9939811886e+00
6.3775911084e-01 7.4865831300e-04 1.1880493164e-02 1.1694911941e+01 5.6562682526e-01 1.0171176196e+01 1.1767209024e+01 6.2835304121e-02 1.1108968195e-01 1.7863407332e+00 1.6714000000e+00 0.0000000000e+00 1.0027205252e+01
6.6376616051e-01 7.6484017265e-04 1.2399291992e-02 1.1682676430e+01 5.9004109855e-01 1.0052584746e+01 1.1767562318e+01 6.5532478845e-02 1.1106426147e-01 1.7898293017e+00 1.6714000000e+00 0.0000000000e+00 1.0076579903e+01
6.8869134830e-01 7.8120487817e-04 1.2905883789e-02 1.1681724699e+01 6.1354304821e-01 9.9376848582e+00 1.1766206822e+01 6.8130222461e-02 1.1104391560e-01 1.7932408484e+00 1.6714000000e+00 0.0000000000e+00 1.0117187092e+01
7.1236995948e-01 7.9775242956e-04 1.3406372070e-02 1.1672740935e+01 6.3586108774e-01 9.8232464159e+00 1.1764548503e+01 7.0674806485e-02 1.1114818605e-01 1.7966126973e+00 1.6714000000e+00 0.0000000000e+00 1.0157332836e+01
7.3529170900e-01 8.1448282683e-04 1.3888549805e-02 1.1670772582e+01 6.5768807405e-01 9.7069621924e+00 1.1769429729e+01 7.3065356080e-02 1.1109423899e-01 1.7999030059e+00 1.6714000000e+00 0.0000000000e+00 1.0189172564e+01
7.6045873415e-01 8.3139606996e-04 1.4447021484e-02 1.1674666027e+01 6.8158845788e-01 9.6008297661e+00 1.1770439141e+01 7.5809020356e-02 1.1122403773e-01 1.8037112326e+00 1.6714000000e+00 0.0000000000e+00 1.0233932761e+01
7.8622301781e-01 8.4849215897e-04 1.5008544922e-02 1.1676230615e+01 7.0640413076e-01 9.4826997612e+00 1.1778903779e+01 7.8481398739e-02 1.1109985817e-01 1.8075869764e+00 1.6714000000e+00 0.0000000000e+00 1.0262080926e+01
8.1035762732e-01 8.6577109385e-04 1.5570068359e-02 1.1675502397e+01 7.2953753023e-01 9.3654926470e+00 1.1779019140e+01 8.1135648385e-02 1.1121518088e-01 1.8114541975e+00 1.6714000000e+00 0.0000000000e+00 1.0309148350e+01
8.3386896263e-01 8.8323287460e-04 1.6107177734e-02 1.1678847876e+01 7.5240084201e-01 9.2492084235e+00 1.1765456974e+01 8.3587009292e-02 1.1109372109e-01 1.8152131373e+00 1.6714000000e+00 0.0000000000e+00 1.0343756750e+01
8.5684198361e-01 9.0087750123e-04 1.6656494141e-02 1.1677059775e+01 7.7473656791e-01 9.1403073252e+00 1.1766077041e+01 8.6057277078e-02 1.1107940511e-01 1.8190751044e+00 1.6714000000e+00 0.0000000000e+00 1.0374673587e+01
8.8213756872e-01 9.1870497372e-04 1.7291259766e-02 1.1678934397e+01 7.9933337641e-01 9.0258688830e+00 1.1769054805e+01 8.8861098211e-02 1.1116900762e-01 1.8235478704e+00 1.6714000000e+00 0.0000000000e+00 1.0407897651e+01
9.0664337313e-01 9.3671529209e-04 1.7901611328e-02 1.1683397438e+01 8.2346820823e-01 8.9077388781e+00 1.1765038789e+01 9.1464265680e-02 1.1107200590e-01 1.8279039052e+00 1.6714000000e+00 0.0000000000e+00 1.0440198824e+01
9.2947427412e-01 9.5490845633e-04 1.8511962891e-02 1.1686735707e+01 8.4584770547e-01 8.8016064518e+00 1.1767252284e+01 9.4036369699e-02 1.1117411455e-01 1.8322643310e+00 1.6714000000e+00 0.0000000000e+00 1.0471115661e+01
9.5171353659e-01 9.7328446644e-04 1.9097900391e-02 1.1691220379e+01 8.6795472275e-01 8.7083944949e+00 1.1770763595e+01 9.6413617518e-02 1.1108139053e-01 1.8365163759e+00 1.6714000000e+00 0.0000000000e+00 1.0500648163e+01
9.7417458535e-01 9.9184332243e-04 1.9720458984e-02 1.1692144171e+01 8.9028484820e-01 8.5994942979e+00 1.1768578940e+01 9.8888278021e-02 1.1107487477e-01 1.8410596281e+00 1.6714000000e+00 0.0000000000e+00 1.0520029768e+01
9.9752603968e-01 1.0105850243e-03 2.0404052734e-02 1.1692403734e+01 9.1349211783e-01 8.4869016370e+00 1.1766697108e+01 1.0154861171e-01 1.1116528509e-01 1.8460666641e+00 1.6714000000e+00 0.0000000000e+00 1.0553253832e+01
