# M_T	 rho_0	 E_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
1.3700893938e+00 1.0679072051e-03 1.7031860352e-02 1.2034875480e+01 1.2864176800e+00 1.3703432959e+01 2.4604682813e+01 2.2699570858e-01 1.7645568163e-01 1.2257824011e+00 1.0000000000e+00 0.0000000000e+00 1.1329866325e+01
1.3931960868e+00 1.0873802904e-03 1.7694091797e-02 1.2023497969e+01 1.3108275539e+00 1.3500094190e+01 2.4608669989e+01 2.3141145857e-01 1.7653844541e-01 1.2307658977e+00 1.0000000000e+00 0.0000000000e+00 1.1309101285e+01
1.4173328842e+00 1.1070362216e-03 1.8402099609e-02 1.2009481567e+01 1.3367083143e+00 1.3294130950e+01 2.4591120647e+01 2.3579325701e-01 1.7639843673e-01 1.2361043363e+00 1.0000000000e+00 0.0000000000e+00 1.1290643472e+01
1.4398123690e+00 1.1268749987e-03 1.9110107422e-02 1.1996272694e+01 1.3607469474e+00 1.3103712650e+01 2.4586470143e+01 2.4009500697e-01 1.7644353891e-01 1.2413767160e+00 1.0000000000e+00 0.0000000000e+00 1.1272647104e+01
1.4610679473e+00 1.1468966217e-03 1.9805908203e-02 1.1982335603e+01 1.3836874723e+00 1.2942113053e+01 2.4568956850e+01 2.4408414043e-01 1.7640120714e-01 1.2465520528e+00 1.0000000000e+00 0.0000000000e+00 1.1257419408e+01
1.4808744299e+00 1.1671010905e-03 2.0501708984e-02 1.1969242092e+01 1.4050028903e+00 1.2766590785e+01 2.4562143322e+01 2.4799279124e-01 1.7650696163e-01 1.2516767484e+00 1.0000000000e+00 0.0000000000e+00 1.1249113392e+01
1.5003603073e+00 1.1874884052e-03 2.1197509766e-02 1.1955578984e+01 1.4263430732e+00 1.2620045842e+01 2.4531940283e+01 2.5157517928e-01 1.7637774811e-01 1.2568340789e+00 1.0000000000e+00 0.0000000000e+00 1.1233424250e+01
1.5204895069e+00 1.2080585658e-03 2.1990966797e-02 1.1936191070e+01 1.4481240751e+00 1.2452981001e+01 2.4513251747e+01 2.5568752206e-01 1.7656465109e-01 1.2626133984e+00 1.0000000000e+00 0.0000000000e+00 1.1223272453e+01
1.5397900956e+00 1.2288115722e-03 2.2760009766e-02 1.1922095357e+01 1.4694547782e+00 1.2291237202e+01 2.4480034893e+01 2.5928722346e-01 1.7645131194e-01 1.2682514904e+00 1.0000000000e+00 0.0000000000e+00 1.1207583312e+01
1.5577133128e+00 1.2497474245e-03 2.3529052734e-02 1.1904034099e+01 1.4892119930e+00 1.2140265268e+01 2.4432390663e+01 2.6280073184e-01 1.7646965850e-01 1.2738368485e+00 1.0000000000e+00 0.0000000000e+00 1.1202045968e+01
1.5746762120e+00 1.2708661227e-03 2.4285888672e-02 1.1888986655e+01 1.5080967987e+00 1.2007102240e+01 2.4398351859e+01 2.6603384195e-01 1.7640369118e-01 1.2793333775e+00 1.0000000000e+00 0.0000000000e+00 1.1187279717e+01
1.5904440310e+00 1.2921676668e-03 2.5042724609e-02 1.1872626976e+01 1.5256054379e+00 1.1879981261e+01 2.4338580269e+01 2.6918515560e-01 1.7644480605e-01 1.2847870431e+00 1.0000000000e+00 0.0000000000e+00 1.1175282139e+01
1.6067560532e+00 1.3136520567e-03 2.5872802734e-02 1.1852986709e+01 1.5437859028e+00 1.1749320131e+01 2.4288873954e+01 2.7247612501e-01 1.7649864823e-01 1.2907439089e+00 1.0000000000e+00 0.0000000000e+00 1.1165130341e+01
1.6228265965e+00 1.3353192925e-03 2.6715087891e-02 1.1834608207e+01 1.5619639453e+00 1.1609502196e+01 2.4213521374e+01 2.7553242938e-01 1.7640127368e-01 1.2967982974e+00 1.0000000000e+00 0.0000000000e+00 1.1145749637e+01
1.6376953975e+00 1.3571693742e-03 2.7557373047e-02 1.1815400545e+01 1.5787368776e+00 1.1493217972e+01 2.4137267533e+01 2.7850241819e-01 1.7640838200e-01 1.3028023152e+00 1.0000000000e+00 0.0000000000e+00 1.1132829168e+01
1.6514522026e+00 1.3792023017e-03 2.8399658203e-02 1.1795991000e+01 1.5942080383e+00 1.1369550623e+01 2.4048713290e+01 2.8138568057e-01 1.7650499421e-01 1.3087607869e+00 1.0000000000e+00 0.0000000000e+00 1.1122215926e+01
1.6644809355e+00 1.4014180752e-03 2.9229736328e-02 1.1776689607e+01 1.6090178090e+00 1.1261572416e+01 2.3959755282e+01 2.8402025725e-01 1.7651778350e-01 1.3146345519e+00 1.0000000000e+00 0.0000000000e+00 1.1109756902e+01
1.6769543131e+00 1.4238166944e-03 3.0047607422e-02 1.1758570668e+01 1.6233996765e+00 1.1155901435e+01 2.3856752032e+01 2.8639101057e-01 1.7641435731e-01 1.3204361258e+00 1.0000000000e+00 0.0000000000e+00 1.1094990651e+01
1.6898812079e+00 1.4463981596e-03 3.0975341797e-02 1.1739319746e+01 1.6382063098e+00 1.1040540102e+01 2.3740684111e+01 2.8903387100e-01 1.7643313255e-01 1.3269554076e+00 1.0000000000e+00 0.0000000000e+00 1.1078378619e+01
1.7017786312e+00 1.4691624706e-03 3.1903076172e-02 1.1716694504e+01 1.6517873685e+00 1.0921948652e+01 2.3611342426e+01 2.9158877960e-01 1.7652924653e-01 1.3334253164e+00 1.0000000000e+00 0.0000000000e+00 1.1061305142e+01
1.7132981929e+00 1.4921096275e-03 3.2806396484e-02 1.1697371481e+01 1.6652584632e+00 1.0828275249e+01 2.3467047029e+01 2.9376961259e-01 1.7641082096e-01 1.3397625414e+00 1.0000000000e+00 0.0000000000e+00 1.1047923227e+01
1.7235048055e+00 1.5152396303e-03 3.3728027344e-02 1.1675178844e+01 1.6768973720e+00 1.0718912706e+01 2.3307408574e+01 2.9609203290e-01 1.7657135006e-01 1.3461235964e+00 1.0000000000e+00 0.0000000000e+00 1.1033618422e+01
1.7333154711e+00 1.5385524790e-03 3.4631347656e-02 1.1654810359e+01 1.6883052832e+00 1.0630776647e+01 2.3149053515e+01 2.9812955862e-01 1.7658510081e-01 1.3523798268e+00 1.0000000000e+00 0.0000000000e+00 1.1011930491e+01
1.7425902798e+00 1.5620481735e-03 3.5534667969e-02 1.1635458946e+01 1.6991507521e+00 1.0537565141e+01 2.2989826035e+01 3.0003668516e-01 1.7658037981e-01 1.3586225120e+00 1.0000000000e+00 0.0000000000e+00 1.1001317699e+01
1.7522392388e+00 1.5857267139e-03 3.6535644531e-02 1.1612581352e+01 1.7104819927e+00 1.0443430293e+01 2.2790301400e+01 3.0201884405e-01 1.7656943794e-01 1.3655169093e+00 1.0000000000e+00 0.0000000000e+00 1.0981475550e+01
1.7616029426e+00 1.6095881001e-03 3.7512207031e-02 1.1592450799e+01 1.7217539298e+00 1.0340066539e+01 2.2617843417e+01 3.0367743677e-01 1.7637679317e-01 1.3722764411e+00 1.0000000000e+00 0.0000000000e+00 1.0969477971e+01
1.7696837897e+00 1.6336323323e-03 3.8513183594e-02 1.1571289205e+01 1.7311572726e+00 1.0247777473e+01 2.2459863282e+01 3.0552386938e-01 1.7648533395e-01 1.3790822230e+00 1.0000000000e+00 0.0000000000e+00 1.0948712932e+01
1.7775865720e+00 1.6578594103e-03 3.9489746094e-02 1.1549183089e+01 1.7406188080e+00 1.0171177548e+01 2.2284816879e+01 3.0706319961e-01 1.7641036521e-01 1.3857588729e+00 1.0000000000e+00 0.0000000000e+00 1.0935792462e+01
1.7848388998e+00 1.6822693342e-03 4.0466308594e-02 1.1528547831e+01 1.7492708608e+00 1.0083502935e+01 2.2108818746e+01 3.0854700052e-01 1.7638606315e-01 1.3923978573e+00 1.0000000000e+00 0.0000000000e+00 1.0918718985e+01
1.7914906190e+00 1.7068621039e-03 4.1442871094e-02 1.1508027934e+01 1.7571758679e+00 1.0008748791e+01 2.1931133453e+01 3.0997570742e-01 1.7640562512e-01 1.3990013433e+00 1.0000000000e+00 0.0000000000e+00 1.0902106953e+01
1.7980788984e+00 1.7316377195e-03 4.2517089844e-02 1.1486224642e+01 1.7649304096e+00 9.9173826155e+00 2.1734197238e+01 3.1151199050e-01 1.7650100469e-01 1.4062140176e+00 1.0000000000e+00 0.0000000000e+00 1.0883649140e+01
1.8045493227e+00 1.7565961810e-03 4.3591308594e-02 1.1464190627e+01 1.7727269429e+00 9.8463200344e+00 2.1539474518e+01 3.1283951669e-01 1.7647360635e-01 1.4134426980e+00 1.0000000000e+00 0.0000000000e+00 1.0861499764e+01
1.8104317097e+00 1.7817374884e-03 4.4665527344e-02 1.1441832159e+01 1.7797815295e+00 9.7567996401e+00 2.1339805681e+01 3.1411317984e-01 1.7648974025e-01 1.4206301053e+00 1.0000000000e+00 0.0000000000e+00 1.0846733513e+01
1.8157737810e+00 1.8070616416e-03 4.5739746094e-02 1.1420987808e+01 1.7861547201e+00 9.6811226057e+00 2.1147217146e+01 3.1533410854e-01 1.7654355750e-01 1.4277786284e+00 1.0000000000e+00 0.0000000000e+00 1.0824122692e+01
1.8210668289e+00 1.8325686407e-03 4.6789550781e-02 1.1400374180e+01 1.7926877095e+00 9.6165202593e+00 2.0952898190e+01 3.1630637033e-01 1.7644253857e-01 1.4347996216e+00 1.0000000000e+00 0.0000000000e+00 1.0810740777e+01
1.8254464016e+00 1.8582584857e-03 4.7863769531e-02 1.1380351779e+01 1.7978433409e+00 9.5334600996e+00 2.0766712209e+01 3.1742977534e-01 1.7656142119e-01 1.4418762788e+00 1.0000000000e+00 0.0000000000e+00 1.0792744409e+01
1.8301712202e+00 1.8841311766e-03 4.8937988281e-02 1.1359673260e+01 1.8037378101e+00 9.4743950972e+00 2.0580223404e+01 3.1826134146e-01 1.7644545659e-01 1.4490213501e+00 1.0000000000e+00 0.0000000000e+00 1.0773825151e+01
1.8344473286e+00 1.9101867133e-03 5.0109863281e-02 1.1338468405e+01 1.8088944750e+00 9.3968722815e+00 2.0367944132e+01 3.1924836861e-01 1.7648811084e-01 1.4567222993e+00 1.0000000000e+00 0.0000000000e+00 1.0757674564e+01
1.8386885766e+00 1.9364250959e-03 5.1257324219e-02 1.1316701163e+01 1.8142011404e+00 9.3230410284e+00 2.0178556874e+01 3.2001091728e-01 1.7639219277e-01 1.4642913311e+00 1.0000000000e+00 0.0000000000e+00 1.0741985423e+01
1.8420958614e+00 1.9628463244e-03 5.2429199219e-02 1.1296837384e+01 1.8182420362e+00 9.2630531353e+00 1.9997180018e+01 3.2090898866e-01 1.7649409830e-01 1.4719130107e+00 1.0000000000e+00 0.0000000000e+00 1.0722604719e+01
1.8455246187e+00 1.9894503987e-03 5.3576660156e-02 1.1275971403e+01 1.8224972819e+00 9.1892218823e+00 1.9807497146e+01 3.2159405521e-01 1.7645790663e-01 1.4794065222e+00 1.0000000000e+00 0.0000000000e+00 1.0707377023e+01
1.8485924085e+00 2.0162373189e-03 5.4724121094e-02 1.1256259035e+01 1.8262839601e+00 9.1292339891e+00 1.9627338795e+01 3.2224358606e-01 1.7644769001e-01 1.4868648500e+00 1.0000000000e+00 0.0000000000e+00 1.0689842100e+01
1.8513283477e+00 2.0432070850e-03 5.5871582031e-02 1.1237022533e+01 1.8296411866e+00 9.0674003147e+00 1.9467621029e+01 3.2285815459e-01 1.7645982007e-01 1.4942895318e+00 1.0000000000e+00 0.0000000000e+00 1.0669999951e+01
1.8540234779e+00 2.0703596970e-03 5.7067871094e-02 1.1216488215e+01 1.8330029404e+00 8.9935690617e+00 1.9292098761e+01 3.2340573203e-01 1.7643492266e-01 1.5020212085e+00 1.0000000000e+00 0.0000000000e+00 1.0654772255e+01
1.8563487471e+00 2.0976951548e-03 5.8337402344e-02 1.1196400923e+01 1.8357997891e+00 8.9326582779e+00 1.9114586510e+01 3.2401626614e-01 1.7649869450e-01 1.5101566051e+00 1.0000000000e+00 0.0000000000e+00 1.0637698778e+01
1.8587211029e+00 2.1252134585e-03 5.9582519531e-02 1.1175181648e+01 1.8388171382e+00 8.8735932755e+00 1.8945149553e+01 3.2444170671e-01 1.7644044096e-01 1.5181611920e+00 1.0000000000e+00 0.0000000000e+00 1.0615549402e+01
1.8609695086e+00 2.1529146081e-03 6.0815429687e-02 1.1157069919e+01 1.8417448479e+00 8.8154511637e+00 1.8779923284e+01 3.2476631675e-01 1.7633621569e-01 1.5260825124e+00 1.0000000000e+00 0.0000000000e+00 1.0600783152e+01
1.8624169338e+00 2.1807986035e-03 6.2084960938e-02 1.1137581064e+01 1.8433956274e+00 8.7508488173e+00 1.8625440039e+01 3.2527585583e-01 1.7645471812e-01 1.5341063872e+00 1.0000000000e+00 0.0000000000e+00 1.0585094010e+01
1.8636264067e+00 2.2088654448e-03 6.3354492188e-02 1.1119224192e+01 1.8447402260e+00 8.7056271748e+00 1.8464835433e+01 3.2575026356e-01 1.7658327117e-01 1.5420962335e+00 1.0000000000e+00 0.0000000000e+00 1.0569404869e+01
1.8652836700e+00 2.2371151320e-03 6.4575195312e-02 1.1100636597e+01 1.8469602329e+00 8.6474850630e+00 1.8324721884e+01 3.2592446894e-01 1.7646534188e-01 1.5498686676e+00 1.0000000000e+00 0.0000000000e+00 1.0548178384e+01
1.8666849835e+00 2.2655476651e-03 6.5844726563e-02 1.1082885372e+01 1.8488070903e+00 8.5865742792e+00 1.8183476352e+01 3.2611449367e-01 1.7639184498e-01 1.5579032821e+00 1.0000000000e+00 0.0000000000e+00 1.0533412133e+01
1.8677268325e+00 2.2941630440e-03 6.7211914063e-02 1.1063648869e+01 1.8500896230e+00 8.5404297461e+00 1.8038943022e+01 3.2637570138e-01 1.7641075185e-01 1.5664773492e+00 1.0000000000e+00 0.0000000000e+00 1.0517261546e+01
1.8685502754e+00 2.3229612688e-03 6.8579101562e-02 1.1045695762e+01 1.8510839567e+00 8.4730587277e+00 1.7888901189e+01 3.2660934571e-01 1.7644221080e-01 1.5750134992e+00 1.0000000000e+00 0.0000000000e+00 1.0502033851e+01
1.8691753290e+00 2.3519423395e-03 6.9946289062e-02 1.1027100957e+01 1.8518174729e+00 8.4269141945e+00 1.7749047203e+01 3.2681622821e-01 1.7648403960e-01 1.5835132559e+00 1.0000000000e+00 0.0000000000e+00 1.0485883264e+01
1.8696201856e+00 2.3811062560e-03 7.1313476563e-02 1.1009630925e+01 1.8523145720e+00 8.3669263014e+00 1.7616634023e+01 3.2699704525e-01 1.7653429401e-01 1.5919780059e+00 1.0000000000e+00 0.0000000000e+00 1.0464656779e+01
1.8704891515e+00 2.4104530184e-03 7.2631835938e-02 1.0992845851e+01 1.8536131506e+00 8.3207817683e+00 1.7495656035e+01 3.2692446411e-01 1.7637146349e-01 1.6002236186e+00 1.0000000000e+00 0.0000000000e+00 1.0451736309e+01
1.8706102586e+00 2.4399826267e-03 7.3999023438e-02 1.0976248240e+01 1.8536826999e+00 8.2746372351e+00 1.7381888131e+01 3.2706069204e-01 1.7643833654e-01 1.6086219840e+00 1.0000000000e+00 0.0000000000e+00 1.0439277285e+01
1.8705969397e+00 2.4696950809e-03 7.5366210938e-02 1.0959751569e+01 1.8535792564e+00 8.2284927019e+00 1.7251378413e+01 3.2717260827e-01 1.7650856155e-01 1.6169889134e+00 1.0000000000e+00 0.0000000000e+00 1.0423126699e+01
1.8706846228e+00 2.4995903809e-03 7.6831054688e-02 1.0942324798e+01 1.8537027091e+00 8.1814252781e+00 1.7134265030e+01 3.2717577431e-01 1.7649851441e-01 1.6259675537e+00 1.0000000000e+00 0.0000000000e+00 1.0408821894e+01
1.8708076311e+00 2.5296685268e-03 7.8295898438e-02 1.0924443791e+01 1.8539438085e+00 8.1195916037e+00 1.7013770117e+01 3.2708985354e-01 1.7642921649e-01 1.6349464562e+00 1.0000000000e+00 0.0000000000e+00 1.0394517088e+01
