# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
9.0848710623e+00 2.9670790709e-06 3.7911621396e-02 1.4088877704e+01 5.3419555229e-04 1.4061348164e+02 3.1712185830e+02 9.5035585336e+01 1.7790411195e+05 1.2603242568e-01 1.0000000000e-01 2.5132741229e+00 1.4061348164e+02 1.8540089877e-04 5.6474148048e+07 2.3856125413e+00 1.0000000000e+00
9.1245365617e+00 2.9670790709e-06 3.9096275188e-02 1.3477657312e+01 4.6876542569e-04 1.3775040803e+02 3.1151226208e+02 9.5501561970e+01 2.0372996116e+05 1.2734650347e-01 1.0000000000e-01 2.5132741229e+00 1.3775040803e+02 1.7760191914e-04 4.9480296799e+07 2.3643524683e+00 1.0000000000e+00
9.1564332664e+00 2.9670790709e-06 4.0305353976e-02 1.2892097606e+01 4.1116604454e-04 1.3495729385e+02 3.0606860592e+02 9.5877955415e+01 2.3318548963e+05 1.2872038769e-01 1.0000000000e-01 2.5132741229e+00 1.3495729385e+02 1.6989926900e-04 4.3340419566e+07 2.3433957382e+00 1.0000000000e+00
9.1804802318e+00 2.9670790709e-06 4.1539106992e-02 1.2330540268e+01 3.6048092670e-04 1.3223984951e+02 3.0079660022e+02 9.6163006810e+01 2.6676309254e+05 1.3015629859e-01 1.0000000000e-01 2.5132741229e+00 1.3223984951e+02 1.6228962463e-04 3.7954661408e+07 2.3228118518e+00 1.0000000000e+00
9.1966342218e+00 2.9670790709e-06 4.2797783473e-02 1.1792963667e+01 3.1589901895e-04 1.2959071349e+02 2.9568150035e+02 9.6355393186e+01 3.0501960249e+05 1.3165651300e-01 1.0000000000e-01 2.5132741229e+00 1.2959071349e+02 1.5483077508e-04 3.3234162180e+07 2.3026624664e+00 1.0000000000e+00
9.2048900769e+00 2.9670790709e-06 4.4081632653e-02 1.1276635181e+01 2.7670230239e-04 1.2700709550e+02 2.9073528226e+02 9.6454243960e+01 3.4858489838e+05 1.3322336666e-01 1.0000000000e-01 2.5132741229e+00 1.2700709550e+02 1.4750006603e-04 2.9099946802e+07 2.2830016808e+00 1.0000000000e+00
9.2052805822e+00 2.9670790709e-06 4.5390903766e-02 1.0782275819e+01 2.4225570403e-04 1.2449715735e+02 2.8593657527e+02 9.6459151631e+01 3.9817081713e+05 1.3485925704e-01 1.0000000000e-01 2.5132741229e+00 1.2449715735e+02 1.4036929418e-04 2.5481842890e+07 2.2638763159e+00 1.0000000000e+00
9.1978758984e+00 2.9670790709e-06 4.6725846048e-02 1.0308256102e+01 2.1199748009e-04 1.2205182875e+02 2.8129845846e+02 9.6370177059e+01 4.5458171020e+05 1.3656664655e-01 1.0000000000e-01 2.5132741229e+00 1.2205182875e+02 1.3341349267e-04 2.2317608497e+07 2.2453262718e+00 1.0000000000e+00
9.1827825337e+00 2.9670790709e-06 4.8086708732e-02 9.8548067531e+00 1.8543051743e-04 1.1967876682e+02 2.7680643957e+02 9.6187848893e+01 5.1872717732e+05 1.3834806637e-01 1.0000000000e-01 2.5132741229e+00 1.1967876682e+02 1.2667933696e-04 1.9552062289e+07 2.2273848487e+00 1.0000000000e+00
9.1601418984e+00 2.9670790709e-06 4.9473741054e-02 9.4193177214e+00 1.6211549696e-04 1.1737536151e+02 2.7246529167e+02 9.5913157278e+01 5.9163472387e+05 1.4020612070e-01 1.0000000000e-01 2.5132741229e+00 1.1737536151e+02 1.2015936197e-04 1.7136363587e+07 2.2100791308e+00 1.0000000000e+00
9.1301285201e+00 2.9670790709e-06 5.0887192247e-02 9.0007651754e+00 1.4166440547e-04 1.1513317701e+02 2.6827396209e+02 9.5547542602e+01 6.7446400730e+05 1.4214349176e-01 1.0000000000e-01 2.5132741229e+00 1.1513317701e+02 1.1386070071e-04 1.5027330697e+07 2.1934303539e+00 1.0000000000e+00
9.0929479070e+00 2.9670790709e-06 5.2327311547e-02 8.6032156021e+00 1.2373391630e-04 1.1295627982e+02 2.6422175107e+02 9.5092878907e+01 7.6852718921e+05 1.4416294518e-01 1.0000000000e-01 2.5132741229e+00 1.1295627982e+02 1.0782031172e-04 1.3186832157e+07 2.1774542885e+00 1.0000000000e+00
9.0488341640e+00 2.9670790709e-06 5.3794348189e-02 8.2175194058e+00 1.0802123414e-04 1.1084294673e+02 2.6031431852e+02 9.4551453008e+01 8.7530432108e+05 1.4626733621e-01 1.0000000000e-01 2.5132741229e+00 1.1084294673e+02 1.0201142508e-04 1.1581258653e+07 2.1621616310e+00 1.0000000000e+00
8.9980473628e+00 2.9670790709e-06 5.5288551407e-02 7.8501368210e+00 9.4258725768e-05 1.0879958028e+02 2.5655068388e+02 9.3925939261e+01 9.9646943554e+05 1.4845961646e-01 1.0000000000e-01 2.5132741229e+00 1.0879958028e+02 9.6451222746e-05 1.0181010968e+07 2.1475583813e+00 1.0000000000e+00
8.9408707830e+00 2.9670790709e-06 5.6810170435e-02 7.4988471422e+00 8.2210439223e-05 1.0681663432e+02 2.5292130099e+02 9.3219371258e+01 1.1339116071e+06 1.5074284144e-01 1.0000000000e-01 2.5132741229e+00 1.0681663432e+02 9.1152593744e-05 8.9600665701e+06 2.1336462231e+00 1.0000000000e+00
8.8776080179e+00 2.9670790709e-06 5.8359454508e-02 7.1617252771e+00 7.1667862000e-05 1.0489950922e+02 2.4942418707e+02 9.2435110302e+01 1.2897707246e+06 1.5312017874e-01 1.0000000000e-01 2.5132741229e+00 1.0489950922e+02 8.6114200883e-05 7.8955796651e+06 2.1204228987e+00 1.0000000000e+00
8.8085800520e+00 2.9670790709e-06 5.9936652862e-02 6.8388649567e+00 6.2447488882e-05 1.0304834197e+02 2.4605947912e+02 9.1576812019e+01 1.4664610805e+06 1.5559491700e-01 1.0000000000e-01 2.5132741229e+00 1.0304834197e+02 8.1332266337e-05 6.9675203082e+06 2.1078825692e+00 1.0000000000e+00
8.7341223203e+00 2.9670790709e-06 6.1542014730e-02 6.5290188368e+00 5.4387591277e-05 1.0126188521e+02 2.4282592980e+02 9.0648391181e+01 1.6667108995e+06 1.5817047571e-01 1.0000000000e-01 2.5132741229e+00 1.0126188521e+02 7.6801302014e-05 6.1583506713e+06 2.0960161626e+00 1.0000000000e+00
8.6545818111e+00 2.9670790709e-06 6.3175789347e-02 6.2334919422e+00 4.7345485515e-05 9.9534017581e+01 2.3972480087e+02 8.9653985623e+01 1.8936121290e+06 1.6085041580e-01 1.0000000000e-01 2.5132741229e+00 9.9534017581e+01 7.2515943908e-05 5.4527341857e+06 2.0848117105e+00 1.0000000000e+00
8.5703142693e+00 2.9670790709e-06 6.4838225948e-02 5.9517218866e+00 4.1195679086e-05 9.7864219968e+01 2.3674819008e+02 8.8597920002e+01 2.1506605054e+06 1.6363845109e-01 1.0000000000e-01 2.5132741229e+00 9.7864219968e+01 6.8480535394e-05 4.8372753459e+06 2.0742546638e+00 1.0000000000e+00
8.4816815068e+00 2.9670790709e-06 6.6529573767e-02 5.6779694437e+00 3.5827819621e-05 9.6261519391e+01 2.3389035820e+02 8.7484669619e+01 2.4418083641e+06 1.6653846076e-01 1.0000000000e-01 2.5132741229e+00 9.6261519391e+01 6.4686232243e-05 4.3002898138e+06 2.0643282001e+00 1.0000000000e+00
8.3890488742e+00 2.9670790709e-06 6.8250082040e-02 5.4207208814e+00 3.1144638880e-05 9.4719592605e+01 2.3115974824e+02 8.6318825081e+01 2.7715468275e+06 1.6955450270e-01 1.0000000000e-01 2.5132741229e+00 9.4719592605e+01 6.1124932688e-05 3.8315955856e+06 2.0550135090e+00 1.0000000000e+00
8.2927829117e+00 2.9670790709e-06 7.0000000000e-02 5.1696729908e+00 2.7060869134e-05 9.3242945914e+01 2.2855348338e+02 8.5105058264e+01 3.1449491826e+06 1.7269082793e-01 1.0000000000e-01 2.5132741229e+00 9.3242945914e+01 5.7777657432e-05 3.4223306888e+06 2.0462900612e+00 1.0000000000e+00
6.2049742845e-01 3.9491822433e-06 0.0000000000e+00 4.8457119790e+02 6.2618010582e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+00 3.6838103709e+02 1.1295619985e-02 2.8658646409e+10 0.0000000000e+00 1.0000000000e+00
6.2049742955e-01 3.9491822433e-06 4.1539106992e-08 4.8457119790e+02 6.2618010554e-01 1.1356004066e+03 2.5494393701e+03 1.3780862349e-08 2.2007825267e-08 1.0114704112e-01 1.0000000000e-01 2.5132741229e+00 3.6838103709e+02 2.7926893272e-06 2.8563401095e+10 2.7484073732e-05 1.0000000000e+00
6.2049749862e-01 3.9491822433e-06 3.3231285594e-07 4.8457115464e+02 6.2618008759e-01 1.1356003634e+03 2.5494393268e+03 8.8197513513e-07 1.4085007694e-06 1.0114704113e-01 1.0000000000e-01 2.5132741229e+00 3.6838842022e+02 2.8020723758e-06 2.8658953150e+10 2.1987257844e-04 1.0000000000e+00
6.2049822747e-01 3.9491822433e-06 1.1215558888e-06 4.8457085903e+02 6.2617989981e-01 1.1356000677e+03 2.5495054793e+03 1.0046241525e-05 1.6043698510e-05 1.0114704124e-01 1.0000000000e-01 2.5132741229e+00 3.6842533584e+02 2.8111785754e-06 2.8756234284e+10 7.4206958305e-04 1.0000000000e+00
6.2050191794e-01 3.9491822433e-06 2.6585028475e-06 4.8456943143e+02 6.2617894977e-01 1.1355912426e+03 2.5495188035e+03 5.6446185041e-05 9.0143855942e-05 1.0114704179e-01 1.0000000000e-01 2.5132741229e+00 3.6860253085e+02 2.8119273059e-06 2.8764629615e+10 1.7589750958e-03 1.0000000000e+00
6.2051455388e-01 3.9491822433e-06 5.1923883740e-06 4.8456329565e+02 6.2617568346e-01 1.1355851068e+03 2.5494536028e+03 2.1532266085e-04 3.4386940684e-04 1.0114704369e-01 1.0000000000e-01 2.5132741229e+00 3.6922640494e+02 2.8057848314e-06 2.8697727172e+10 3.4354669965e-03 1.0000000000e+00
6.2054856369e-01 3.9491822433e-06 8.9724471103e-06 4.8454759930e+02 6.2616690114e-01 1.1355620273e+03 2.5492533283e+03 6.4293035664e-04 1.0267715452e-03 1.0114704879e-01 1.0000000000e-01 2.5132741229e+00 3.7090975751e+02 2.8050880555e-06 2.8679333208e+10 5.9363414873e-03 1.0000000000e+00
6.2062636368e-01 3.9491822433e-06 1.4247913698e-05 4.8451322162e+02 6.2614682732e-01 1.1355055003e+03 2.5491746518e+03 1.6211167953e-03 2.5890361886e-03 1.0114706047e-01 1.0000000000e-01 2.5132741229e+00 3.7486157533e+02 2.8227314588e-06 2.8855599098e+10 9.4261633161e-03 1.0000000000e+00
6.2078468140e-01 3.9491822433e-06 2.1268022780e-05 4.8443869820e+02 6.2610593099e-01 1.1353866781e+03 2.5487826540e+03 3.6116377805e-03 5.7684133015e-03 1.0114708423e-01 1.0000000000e-01 2.5132741229e+00 3.8333740318e+02 2.8790865032e-06 2.9408731861e+10 1.4068939052e-02 1.0000000000e+00
6.2107962385e-01 3.9491822433e-06 3.0282008997e-05 4.8430275929e+02 6.2602977786e-01 1.1351769080e+03 2.5484842864e+03 7.3198843804e-03 1.1692549842e-02 1.0114712851e-01 1.0000000000e-01 2.5132741229e+00 4.0094615703e+02 2.9269466379e-06 2.9880540407e+10 2.0027506465e-02 1.0000000000e+00
6.2159244507e-01 3.9491822433e-06 4.1539106992e-05 4.8406657138e+02 6.2589738613e-01 1.1348004551e+03 2.5476131641e+03 1.3767308343e-02 2.1996110941e-02 1.0114720554e-01 1.0000000000e-01 2.5132741229e+00 4.3886588860e+02 3.0654880912e-06 3.1241429635e+10 2.7462453777e-02 1.0000000000e+00
6.2243589783e-01 3.9491822433e-06 5.5288551407e-05 4.8367871216e+02 6.2567968240e-01 1.1341910877e+03 2.5461768867e+03 2.4371152101e-02 3.8951483940e-02 1.0114733231e-01 1.0000000000e-01 2.5132741229e+00 5.2961648897e+02 3.2506776880e-06 3.3035002467e+10 3.6530400877e-02 1.0000000000e+00
6.2376098558e-01 3.9491822433e-06 7.1779576883e-05 4.8307106797e+02 6.2533778325e-01 1.1332364366e+03 2.5438785068e+03 4.1028965283e-02 6.5610884841e-02 1.0114753171e-01 1.0000000000e-01 2.5132741229e+00 6.3355389909e+02 3.5573611458e-06 3.5989310812e+10 4.7381358108e-02 1.0000000000e+00
6.2576377676e-01 3.9491822433e-06 9.1261418062e-05 4.8215573347e+02 6.2482128437e-01 1.1317895171e+03 2.5403495459e+03 6.6203712985e-02 1.0595623843e-01 1.0114783362e-01 1.0000000000e-01 2.5132741229e+00 7.1953794944e+02 4.0339732020e-06 4.0528849595e+10 6.0154949578e-02 1.0000000000e+00
6.2869179533e-01 3.9491822433e-06 1.1398330959e-04 4.8082522075e+02 6.2406675367e-01 1.1296911593e+03 2.5354086849e+03 1.0300294335e-01 1.6505116278e-01 1.0114827615e-01 1.0000000000e-01 2.5132741229e+00 7.9155140349e+02 4.7112300545e-06 4.6874652808e+10 7.4975266817e-02 1.0000000000e+00
6.3284923536e-01 3.9491822433e-06 1.4019448610e-04 4.7895111100e+02 6.2299655897e-01 1.1267169639e+03 2.5282777900e+03 1.5524252407e-01 2.4918680823e-01 1.0114890683e-01 1.0000000000e-01 2.5132741229e+00 8.5155526693e+02 5.6384109570e-06 5.5315203829e+10 9.1944232409e-02 1.0000000000e+00
6.3860002200e-01 3.9491822433e-06 1.7014418224e-04 4.7638830131e+02 6.2151839702e-01 1.1226406135e+03 2.5182875562e+03 2.2748224817e-01 3.6601048218e-01 1.0114978376e-01 1.0000000000e-01 2.5132741229e+00 9.0063741875e+02 6.9803828210e-06 6.7138052039e+10 1.1113366697e-01 1.0000000000e+00
6.4636748971e-01 3.9491822433e-06 2.0408163265e-04 4.7297528581e+02 6.1952574342e-01 1.1171898699e+03 2.5054389210e+03 3.2501778570e-01 5.2462353527e-01 1.0115097660e-01 1.0000000000e-01 2.5132741229e+00 9.3956664129e+02 8.7567862901e-06 8.2097099201e+10 1.3257655938e-01 1.0000000000e+00
6.5662934347e-01 3.9491822433e-06 2.4225607198e-04 4.6855524518e+02 6.1689981664e-01 1.1100749741e+03 2.4882829748e+03 4.5381219184e-01 7.3563353337e-01 1.0115256733e-01 1.0000000000e-01 2.5132741229e+00 9.6899083264e+02 1.1126095255e-05 1.0078725294e+11 1.5625846838e-01 1.0000000000e+00
6.6990673017e-01 3.9491822433e-06 2.8491673486e-04 4.6297801502e+02 6.1351289866e-01 1.1010350726e+03 2.4667877409e+03 6.2035273394e-01 1.0111486414e+00 1.0115465065e-01 1.0000000000e-01 2.5132741229e+00 9.8960156236e+02 1.4104437955e-05 1.2234282222e+11 1.8211088332e-01 1.0000000000e+00
6.8674673786e-01 3.9491822433e-06 3.3231285594e-04 4.5612271107e+02 6.0923352227e-01 1.0898163272e+03 2.4400422830e+03 8.3142535470e-01 1.3647071678e+00 1.0115733399e-01 1.0000000000e-01 2.5132741229e+00 1.0021269479e+03 1.7887397570e-05 1.4692534754e+11 2.1000817973e-01 1.0000000000e+00
7.0769867671e-01 3.9491822433e-06 3.8469366986e-04 4.4790868135e+02 6.0393298960e-01 1.0762199991e+03 2.4076854335e+03 1.0938125360e+00 1.8111488440e+00 1.0116073697e-01 1.0000000000e-01 2.5132741229e+00 1.0073428231e+03 2.2546476421e-05 1.7323733927e+11 2.3977049309e-01 1.0000000000e+00
7.3328579462e-01 3.9491822433e-06 4.4230841125e-04 4.3832112354e+02 5.9749295634e-01 1.0601353054e+03 2.3696285589e+03 1.4139366088e+00 2.3664489996e+00 1.0116499041e-01 1.0000000000e-01 2.5132741229e+00 1.0060465295e+03 2.8194549590e-05 2.0004645839e+11 2.7117344629e-01 1.0000000000e+00
7.6397549765e-01 3.9491822433e-06 5.0540631478e-04 4.2740962861e+02 5.8981287728e-01 1.0415674951e+03 2.3255372845e+03 1.7974874419e+00 3.0475554386e+00 1.0117023494e-01 1.0000000000e-01 2.5132741229e+00 9.9902592714e+02 3.4804941717e-05 2.2481194216e+11 3.0396463770e-01 1.0000000000e+00
8.0015210659e-01 3.9491822433e-06 5.7423661506e-04 4.1528033619e+02 5.8081660454e-01 1.0206079849e+03 2.2758278842e+03 2.2490842684e+00 3.8722795644e+00 1.0117661930e-01 1.0000000000e-01 2.5132741229e+00 9.8706644659e+02 4.2482283445e-05 2.4630256013e+11 3.3788507757e-01 1.0000000000e+00
8.4209613649e-01 3.9491822433e-06 6.4904854675e-04 4.0210959770e+02 5.7045752314e-01 9.9747742475e+02 2.2215110028e+03 2.7720196101e+00 4.8592918800e+00 1.0118429867e-01 1.0000000000e-01 2.5132741229e+00 9.7094247241e+02 5.1239639270e-05 2.6327713565e+11 3.7269185612e-01 1.0000000000e+00
8.8997298755e-01 3.9491822433e-06 7.3009134450e-04 3.8810874070e+02 5.5872114769e-01 9.7248309417e+02 2.1628053221e+03 3.3681188977e+00 6.0282645674e+00 1.0119343310e-01 1.0000000000e-01 2.5132741229e+00 9.5139688830e+02 6.1015509657e-05 2.7421420544e+11 4.0817792647e-01 1.0000000000e+00
9.4383190211e-01 3.9491822433e-06 8.1761424293e-04 3.7349986458e+02 5.4562560596e-01 9.4597260563e+02 2.0946170912e+03 4.0377251089e+00 7.4001752572e+00 1.0120418630e-01 1.0000000000e-01 2.5132741229e+00 9.2914646306e+02 7.2707778715e-05 2.7839996094e+11 4.4418546770e-01 1.0000000000e+00
1.0036158861e+00 3.9491822433e-06 9.1186647669e-04 3.5851991431e+02 5.3122031898e-01 9.1836751109e+02 2.0334113934e+03 4.7798126395e+00 8.9977970886e+00 1.0121672481e-01 1.0000000000e-01 2.5132741229e+00 9.0487854116e+02 8.3815135911e-05 2.7669817036e+11 4.8061557128e-01 1.0000000000e+00
1.0691750609e+00 3.9491822433e-06 1.0130972804e-03 3.4338190459e+02 5.1558290716e-01 8.9004323958e+02 1.9694266267e+03 5.5921497879e+00 1.0846266838e+01 1.0123121781e-01 1.0000000000e-01 2.5132741229e+00 8.7918266226e+02 9.5736033650e-05 2.6936435243e+11 5.1742128466e-01 1.0000000000e+00
1.1402874580e+00 3.9491822433e-06 1.1215558888e-03 3.2827761644e+02 4.9881538909e-01 8.6139091649e+02 1.9035042871e+03 6.4715452030e+00 1.2973828283e+01 1.0124783711e-01 1.0000000000e-01 2.5132741229e+00 8.5259761426e+02 1.0851061860e-04 2.5751592482e+11 5.5460556402e-01 1.0000000000e+00
1.2166785861e+00 3.9491822433e-06 1.2374915364e-03 3.1335628414e+02 4.8103976473e-01 8.3272221930e+02 1.8376615539e+03 7.4140863958e+00 1.5412626854e+01 1.0126675756e-01 1.0000000000e-01 2.5132741229e+00 8.2557535401e+02 1.2173011880e-04 2.4226531866e+11 5.9221017563e-01 1.0000000000e+00
1.2980396793e+00 3.9491822433e-06 1.3611534579e-03 2.9875016948e+02 4.6239370799e-01 8.0432441215e+02 1.7726286790e+03 8.4153661959e+00 1.8199569005e+01 1.0128815766e-01 1.0000000000e-01 2.5132741229e+00 7.9849174316e+02 1.3523756299e-04 2.2477739413e+11 6.3030430798e-01 1.0000000000e+00
1.3840174766e+00 3.9491822433e-06 1.4927908880e-03 2.8455488537e+02 4.4302615342e-01 7.7624886689e+02 1.5981605252e+03 9.4704218072e+00 2.1376665314e+01 1.0131222117e-01 1.0000000000e-01 2.5132741229e+00 7.7147198482e+02 2.0737325065e-04 2.0531384246e+11 6.6894401789e-01 1.0000000000e+00
1.4743421711e+00 3.9491822433e-06 1.6326530612e-03 2.7082817015e+02 4.2309307982e-01 7.4911438169e+02 1.5756478765e+03 1.0575061521e+01 2.4994645447e+01 1.0133913371e-01 1.0000000000e-01 2.5132741229e+00 7.4517917591e+02 2.0247211842e-04 1.8673628172e+11 7.0829776090e-01 1.0000000000e+00
1.5686411236e+00 3.9491822433e-06 1.7809892123e-03 2.5762312609e+02 4.0275405748e-01 7.2273785651e+02 1.5454468924e+03 1.1724027865e+01 2.9109645570e+01 1.0136909041e-01 1.0000000000e-01 2.5132741229e+00 7.1948189825e+02 2.0099640077e-04 1.6827763950e+11 7.4840974929e-01 1.0000000000e+00
1.6665997461e+00 3.9491822433e-06 1.9380485758e-03 2.4496475776e+02 3.8216849228e-01 6.9723283572e+02 1.5285284463e+03 1.2912649756e+01 3.3787844934e+01 1.0140229090e-01 1.0000000000e-01 2.5132741229e+00 6.9453799499e+02 1.9003563714e-04 1.5058000175e+11 7.8937588190e-01 1.0000000000e+00
1.7679033027e+00 3.9491822433e-06 2.1040803865e-03 2.3285836456e+02 3.6149257588e-01 6.7263419451e+02 1.4629756090e+03 1.4136287889e+01 3.9105333919e+01 1.0143894195e-01 1.0000000000e-01 2.5132741229e+00 6.7039710754e+02 2.1020812734e-04 1.3378350293e+11 8.3126726293e-01 1.0000000000e+00
1.8722761457e+00 3.9491822433e-06 2.2793338789e-03 2.2131018322e+02 3.4087647118e-01 6.4901460330e+02 1.4153091787e+03 1.5390757641e+01 4.5150542621e+01 1.0147925676e-01 1.0000000000e-01 2.5132741229e+00 6.4714667259e+02 2.1941444005e-04 1.1832879602e+11 8.7416571193e-01 1.0000000000e+00
1.9794477573e+00 3.9491822433e-06 2.4640582877e-03 2.1031215287e+02 3.2046179793e-01 6.2637339876e+02 1.3670116137e+03 1.6672011774e+01 5.2024958611e+01 1.0152345624e-01 1.0000000000e-01 2.5132741229e+00 6.2482294245e+02 2.2993205563e-04 1.0423884256e+11 9.1812448716e-01 1.0000000000e+00
2.0891720303e+00 3.9491822433e-06 2.6585028475e-03 1.9985241291e+02 3.0037949058e-01 6.0471344330e+02 1.3194959535e+03 1.7976355844e+01 5.9845483488e+01 1.0157176863e-01 1.0000000000e-01 2.5132741229e+00 6.0340663012e+02 2.4096693421e-04 9.1530413511e+10 9.6318645669e-01 1.0000000000e+00
2.2012244915e+00 3.9491822433e-06 2.8629167930e-03 1.8991144567e+02 2.8074801673e-01 5.8400049623e+02 1.2735548672e+03 1.9300437877e+01 6.8746479856e+01 1.0162442969e-01 1.0000000000e-01 2.5132741229e+00 5.8291517681e+02 2.5195828002e-04 8.0165331458e+10 1.0093802293e+00 1.0000000000e+00
2.3154025694e+00 3.9491822433e-06 3.0775493588e-03 1.8047329521e+02 2.6167202373e-01 5.6422597034e+02 1.2296079891e+03 2.0641264746e+01 7.8882199375e+01 1.0168168281e-01 1.0000000000e-01 2.5132741229e+00 5.6331046281e+02 2.6250204213e-04 7.0070713446e+10 1.0567201507e+00 1.0000000000e+00
2.4314330735e+00 3.9491822433e-06 3.3026497796e-03 1.7151734791e+02 2.4324140671e-01 5.4516990763e+02 1.0802323816e+03 2.1995275510e+01 9.0425704273e+01 1.0174378184e-01 1.0000000000e-01 2.5132741229e+00 5.4440206260e+02 4.3581895467e-04 6.0878574554e+10 1.1051516393e+00 1.0000000000e+00
2.5493820099e+00 3.9491822433e-06 3.5384672900e-03 1.6302262243e+02 2.2553066523e-01 5.2724693114e+02 1.0707704667e+03 2.3362493220e+01 1.0358898732e+02 1.0181097886e-01 1.0000000000e-01 2.5132741229e+00 5.2659721611e+02 3.9775548937e-04 5.3168655455e+10 1.1547940402e+00 1.0000000000e+00
2.6689609621e+00 3.9491822433e-06 3.7852511247e-03 1.5496851956e+02 2.0859905806e-01 5.1011158414e+02 1.0580206962e+03 2.4739508808e+01 1.1859837258e+02 1.0188354539e-01 1.0000000000e-01 2.5132741229e+00 5.0956523287e+02 3.6826833664e-04 4.6366817405e+10 1.2055324726e+00 1.0000000000e+00
2.7900580225e+00 3.9491822433e-06 4.0432505182e-03 1.4733339464e+02 1.9249074467e-01 4.9373483886e+02 1.0413486259e+03 2.6124848492e+01 1.3572002403e+02 1.0196175649e-01 1.0000000000e-01 2.5132741229e+00 4.9327708509e+02 3.4737234383e-04 4.0396973604e+10 1.2573293590e+00 1.0000000000e+00
2.9125775440e+00 3.9491822433e-06 4.3127147053e-03 1.4009771554e+02 1.7723554793e-01 4.7810454628e+02 1.0206018274e+03 2.7517346733e+01 1.5525862083e+02 1.0204589602e-01 1.0000000000e-01 2.5132741229e+00 4.7771324064e+02 3.3450912079e-04 3.5177334207e+10 1.3101318605e+00 1.0000000000e+00
3.0364395190e+00 3.9491822433e-06 4.5938929205e-03 1.3324416364e+02 1.6284996440e-01 4.6317386972e+02 9.9639056238e+02 2.8916130207e+01 1.7756301215e+02 1.0213625723e-01 1.0000000000e-01 2.5132741229e+00 4.6284901221e+02 3.2838093528e-04 3.0626234920e+10 1.3638719131e+00 1.0000000000e+00
3.1615785522e+00 3.9491822433e-06 4.8870343985e-03 1.2674795068e+02 1.4933841231e-01 4.4891799207e+02 9.6992299547e+02 3.0320595283e+01 2.0303279521e+02 1.0223314341e-01 1.0000000000e-01 2.5132741229e+00 4.4864481643e+02 3.2711409443e-04 2.6665755645e+10 1.4184659744e+00 1.0000000000e+00
3.2879425094e+00 3.9491822433e-06 5.1923883740e-03 1.2059136870e+02 1.3669468218e-01 4.3530443911e+02 9.4259897882e+02 3.1730380509e+01 2.3212593207e+02 1.0233686868e-01 1.0000000000e-01 2.5132741229e+00 4.3506817910e+02 3.2864401894e-04 2.3223860326e+10 1.4738145917e+00 1.0000000000e+00
3.4154907188e+00 3.9491822433e-06 5.5102040816e-03 1.1476185051e+02 1.2490345966e-01 4.2228375688e+02 9.1531409849e+02 3.3145333587e+01 2.6536761814e+02 1.0244775895e-01 1.0000000000e-01 2.5132741229e+00 4.2208441249e+02 3.3165050454e-04 2.0235016074e+10 1.5298017420e+00 1.0000000000e+00
3.5441922098e+00 3.9491822433e-06 5.8407307560e-03 1.0923707371e+02 1.1394186762e-01 4.0984099166e+02 8.8865143394e+02 3.4565478465e+01 3.0336064511e+02 1.0256615294e-01 1.0000000000e-01 2.5132741229e+00 4.0967117978e+02 3.3518367217e-04 1.7640688280e+10 1.5862944034e+00 1.0000000000e+00
3.6740237092e+00 3.9491822433e-06 6.1842176317e-03 1.0400626642e+02 1.0378100382e-01 3.9793583910e+02 8.6291768768e+02 3.5990980273e+01 3.4679738054e+02 1.0269240333e-01 1.0000000000e-01 2.5132741229e+00 3.9779555972e+02 3.3868486157e-04 1.5389076360e+10 1.6431421793e+00 1.0000000000e+00
3.8046147442e+00 3.9491822433e-06 6.5409139434e-03 9.9045303715e+01 9.4387357808e-02 3.8627099861e+02 7.2782175835e+02 3.7418492533e+01 3.9643542739e+02 1.0282689059e-01 1.0000000000e-01 2.5132741229e+00 3.8615286861e+02 6.8762095305e-04 1.3336194437e+10 1.7000320625e+00 1.0000000000e+00
3.9367876299e+00 3.9491822433e-06 6.9110689258e-03 9.4347768609e+01 8.5724119459e-02 3.7546761888e+02 7.2487402394e+02 3.8856932283e+01 4.5327887330e+02 1.0296996898e-01 1.0000000000e-01 2.5132741229e+00 3.7536425513e+02 6.1451913763e-04 1.1679490120e+10 1.7571201383e+00 1.0000000000e+00
4.0701381631e+00 3.9491822433e-06 7.2949318136e-03 8.9893083529e+01 7.7752346358e-02 3.6516549856e+02 7.9174032931e+02 4.0302677652e+01 5.1834677074e+02 1.0312205486e-01 1.0000000000e-01 2.5132741229e+00 3.6507690106e+02 3.4737822667e-04 1.0263469085e+10 1.8140534893e+00 1.0000000000e+00
4.2042558415e+00 3.9491822433e-06 7.6927518412e-03 8.5673858140e+01 7.0431930867e-02 3.5507668855e+02 7.1607460034e+02 4.1752034408e+01 5.9279979824e+02 1.0328358291e-01 1.0000000000e-01 2.5132741229e+00 3.5500285730e+02 5.0128229633e-04 8.9628524554e+09 1.8704395938e+00 1.0000000000e+00
