# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.3309472156e-01 1.2153155874e-05 3.2561912555e-04 5.2446073865e+02 6.3396517325e-01 1.3776897399e+01 2.7908199233e+01 4.9647352871e-04 7.8312429398e-04 1.0014216463e+01 1.0000000000e+01 2.5132741229e+04 2.7488999023e+02 1.2257002178e-02 4.6185621028e+10 3.2064659772e+00 1.0000000000e+00
6.4100282630e-01 1.2153155874e-05 3.7978612107e-04 5.2222893667e+02 6.4087025714e-01 1.3481572387e+01 2.7627640471e+01 6.0605906446e-04 9.4568137264e-04 1.0015523762e+01 1.0000000000e+01 2.5132741229e+04 2.7369999023e+02 1.2457488006e-02 4.5950765719e+10 3.4181819549e+00 1.0000000000e+00
6.5026570607e-01 1.2153155874e-05 4.3964990841e-04 5.2400035320e+02 6.4910392934e-01 1.3127182372e+01 2.7228951705e+01 7.1984871668e-04 1.1089883825e-03 1.0017072331e+01 1.0000000000e+01 2.5132741229e+04 2.7506999023e+02 1.2766404333e-02 4.7894330502e+10 3.5948868450e+00 1.0000000000e+00
6.6130263028e-01 1.2153155874e-05 5.0549532715e-04 5.3171147240e+02 6.5912256085e-01 1.2728500816e+01 2.6682607642e+01 8.3460685696e-04 1.2662392498e-03 1.0018875069e+01 1.0000000000e+01 2.5132741229e+04 2.8020999512e+02 1.3230868888e-02 5.3398140382e+10 3.7388531728e+00 1.0000000000e+00
6.7474005454e-01 1.2153155874e-05 5.7760721689e-04 5.4677984713e+02 6.7158564948e-01 1.2270747047e+01 2.5959061362e+01 9.4773270872e-04 1.4111866587e-03 1.0020942765e+01 1.0000000000e+01 2.5132741229e+04 2.9006999512e+02 1.3903393280e-02 6.4527280649e+10 3.8536231989e+00 1.0000000000e+00
6.9107413369e-01 1.2153155874e-05 6.5627041721e-04 5.6981664731e+02 6.8701174328e-01 1.1783460777e+01 2.5087852576e+01 1.0575164500e-03 1.5392989427e-03 1.0023284729e+01 1.0000000000e+01 2.5132741229e+04 3.0512999512e+02 1.4830983471e-02 8.4606401836e+10 3.9431799700e+00 1.0000000000e+00
7.1032711441e-01 1.2153155874e-05 7.4176976772e-04 6.0142676287e+02 7.0543016430e-01 1.1251875755e+01 2.4098513786e+01 1.1632260573e-03 1.6489599058e-03 1.0025909280e+01 1.0000000000e+01 2.5132741229e+04 3.2590999512e+02 1.6055650772e-02 1.1997748783e+11 4.0115364593e+00 1.0000000000e+00
7.3221567573e-01 1.2153155874e-05 8.3439010800e-04 6.4360660821e+02 7.2655237764e-01 1.0735056984e+01 2.3050109992e+01 1.2649849463e-03 1.7410788062e-03 1.0028824163e+01 1.0000000000e+01 2.5132741229e+04 3.5391999512e+02 1.7649880695e-02 1.8509855097e+11 4.0625949601e+00 1.0000000000e+00
7.5764375675e-01 1.2153155874e-05 9.3441627763e-04 6.9993793641e+02 7.5128491731e-01 1.0218238212e+01 2.2001706199e+01 1.3634593373e-03 1.8148365632e-03 1.0032037063e+01 1.0000000000e+01 2.5132741229e+04 3.9186999512e+02 1.9791764139e-02 3.1574812374e+11 4.0999371204e+00 1.0000000000e+00
7.8669234150e-01 1.2153155874e-05 1.0421331162e-03 7.3832728954e+02 7.7969971056e-01 9.7161856914e+00 2.0968068656e+01 1.4595239026e-03 1.8719051487e-03 1.0035556138e+01 1.0000000000e+01 2.5132741229e+04 4.3517999512e+02 2.6192800609e-02 5.4566124626e+11 4.1265956205e+00 1.0000000000e+00
8.0929942520e-01 1.2153155874e-05 1.1578254634e-03 7.3831991002e+02 8.0161245615e-01 9.2510524023e+00 1.9986116596e+01 1.5540402957e-03 1.9386428988e-03 1.0039390409e+01 1.0000000000e+01 2.5132741229e+04 4.6602499756e+02 4.1176078931e-02 8.5782570254e+11 4.1449794443e+00 1.0000000000e+00
8.0653835443e-01 1.2153155874e-05 1.2817781586e-03 7.3832729315e+02 7.9788263293e-01 8.8006817587e+00 1.9048459682e+01 1.6477551239e-03 2.0651597815e-03 1.0043549964e+01 1.0000000000e+01 2.5132741229e+04 4.8410999756e+02 6.3113785022e-02 1.3147741278e+12 4.1569279970e+00 1.0000000000e+00
7.4288442740e-01 1.2153155874e-05 1.4142760416e-03 7.3831991002e+02 7.3261278867e-01 8.3946098669e+00 1.8155101520e+01 1.7412748058e-03 2.3768009959e-03 1.0048046032e+01 1.0000000000e+01 2.5132741229e+04 4.9253499756e+02 8.8193773216e-02 1.8372585432e+12 4.1638178163e+00 1.0000000000e+00
5.3975779024e-01 1.2153155874e-05 1.5556039519e-03 7.3831991002e+02 5.2646868306e-01 8.0106873510e+00 1.7328191486e+01 1.8350773002e-03 3.4856343013e-03 1.0052890992e+01 1.0000000000e+01 2.5132741229e+04 4.9620499756e+02 9.1162969793e-02 1.8990774350e+12 4.1666740938e+00 1.0000000000e+00
1.7295759583e-01 1.2153155874e-05 1.7060467291e-03 7.3831991002e+02 1.5516816031e-01 7.6415310858e+00 1.6560346454e+01 1.9295338479e-03 1.2435114550e-02 1.0058098342e+01 1.0000000000e+01 2.5132741229e+04 4.9769499756e+02 4.0192824595e-02 8.3728389291e+11 4.1662605605e+00 1.0000000000e+00
2.0379163555e-02 1.2153155874e-05 1.8658892128e-03 8.0517239005e+01 1.7615081556e-04 7.3166735724e+00 1.5836800174e+01 2.0249306631e-03 1.1495437342e+01 1.0063682687e+01 1.0000000000e+01 2.5132741229e+04 2.3754997559e+01 8.0795307248e-05 2.5966427203e+04 4.1631480021e+00 1.0000000000e+00
2.1243065221e-02 1.2153155874e-05 2.0354162426e-03 1.9997551788e+01 8.0119766555e-05 7.0065823096e+00 1.5157552646e+01 2.1214896502e-03 2.6478979426e+01 1.0069659710e+01 1.0000000000e+01 2.5132741229e+04 4.9149975587e+00 1.0737005422e-04 3.2617523585e+01 4.1577636238e+00 1.0000000000e+00
2.2188056211e-02 1.2153155874e-05 2.2149126581e-03 1.1518423522e+01 5.3206853901e-05 6.7038759746e+00 1.4530709806e+01 2.2193838366e-03 4.1712367371e+01 1.0076046178e+01 1.0000000000e+01 2.5132741229e+04 4.5499987794e+00 3.7529238745e-04 2.3202313882e+01 4.1504320283e+00 1.0000000000e+00
2.3158415096e-02 1.2153155874e-05 2.4046632988e-03 8.1480628708e+00 3.7828451148e-05 6.4307003383e+00 1.3936418690e+01 2.3187494226e-03 6.1296440965e+01 1.0082859935e+01 1.0000000000e+01 2.5132741229e+04 4.3549987794e+00 3.7426654111e-04 1.8741961006e+01 4.1413962772e+00 1.0000000000e+00
2.4149040398e-02 1.2153155874e-05 2.6049530044e-03 6.3247842145e+00 2.7800185307e-05 6.1796740779e+00 1.3383023166e+01 2.4196964372e-03 8.7038860010e+01 1.0090119930e+01 1.0000000000e+01 2.5132741229e+04 4.1749987794e+00 3.7369288224e-04 1.5303153831e+01 4.1308439222e+00 1.0000000000e+00
2.5158514676e-02 1.2153155874e-05 2.8160666145e-03 5.1802267502e+00 2.0866519864e-05 5.9332766910e+00 1.2873414478e+01 2.5223136086e-03 1.2087849939e+02 1.0097846239e+01 1.0000000000e+01 2.5132741229e+04 4.0181335450e+00 3.7286809532e-04 1.2565436861e+01 4.1189172115e+00 1.0000000000e+00
2.6186386599e-02 1.2153155874e-05 3.0382889686e-03 4.3839739903e+00 1.5905863138e-05 5.7129077049e+00 1.2387252981e+01 2.6266741100e-03 1.6513873452e+02 1.0106060105e+01 1.0000000000e+01 2.5132741229e+04 3.8688952638e+00 3.7288185375e-04 1.0366380469e+01 4.1057252931e+00 1.0000000000e+00
2.7232556346e-02 1.2153155874e-05 3.2719049063e-03 3.7895242520e+00 1.2273319360e-05 5.5023949026e+00 1.1925713918e+01 2.7328405885e-03 2.2266515751e+02 1.0114783989e+01 1.0000000000e+01 2.5132741229e+04 3.7263317872e+00 3.7292768529e-04 8.5897161666e+00 4.0913524225e+00 1.0000000000e+00
2.8297070013e-02 1.2153155874e-05 3.5171992673e-03 3.3293406850e+00 9.5673924214e-06 5.3079894264e+00 1.1495048432e+01 2.8408656110e-03 2.9693206737e+02 1.0124041620e+01 1.0000000000e+01 2.5132741229e+04 3.5946765138e+00 3.7269356902e-04 7.1470542352e+00 4.0758636707e+00 1.0000000000e+00
2.9380034888e-02 1.2153155874e-05 3.7744568910e-03 2.9605305038e+00 7.5235198567e-06 5.1163742525e+00 1.1096705750e+01 2.9507954644e-03 3.9220943396e+02 1.0133858061e+01 1.0000000000e+01 2.5132741229e+04 3.4649108888e+00 3.7125462782e-04 5.9700982556e+00 4.0593094329e+00 1.0000000000e+00
3.0481579636e-02 1.2153155874e-05 4.0439626172e-03 2.6589759796e+00 5.9618599008e-06 4.9329497332e+00 1.0706553722e+01 3.0626693346e-03 5.1371038327e+02 1.0144259779e+01 1.0000000000e+01 2.5132741229e+04 3.3406921388e+00 3.7262423614e-04 5.0054835103e+00 4.0417279896e+00 1.0000000000e+00
3.1601834416e-02 1.2153155874e-05 4.3260012853e-03 2.4017850980e+00 4.7569051753e-06 4.7643563553e+00 1.0345999086e+01 3.1765231731e-03 6.6777096791e+02 1.0155274717e+01 1.0000000000e+01 2.5132741229e+04 3.2265173341e+00 3.7316156646e-04 4.2116087061e+00 4.0231506353e+00 1.0000000000e+00
3.2740917510e-02 1.2153155874e-05 4.6208577351e-03 2.1839261221e+00 3.8192078635e-06 4.6055768020e+00 9.9952582746e+00 3.2923883555e-03 8.6206053012e+02 1.0166932383e+01 1.0000000000e+01 2.5132741229e+04 3.1189886476e+00 3.7290587894e-04 3.5555735939e+00 4.0036015975e+00 1.0000000000e+00
3.3898928237e-02 1.2153155874e-05 4.9288168060e-03 2.0001843591e+00 3.0837357798e-06 4.4661337908e+00 9.6786202562e+00 3.4102919094e-03 1.1058962742e+03 1.0179263931e+01 1.0000000000e+01 2.5132741229e+04 3.0245550538e+00 3.7300760539e-04 3.0112917991e+00 3.9831000998e+00 1.0000000000e+00
3.5075938951e-02 1.2153155874e-05 5.2501633377e-03 1.8350878716e+00 2.5030716096e-06 4.3157891337e+00 9.3658468424e+00 3.5302573106e-03 1.4103700818e+03 1.0192302260e+01 1.0000000000e+01 2.5132741229e+04 2.9227386476e+00 3.7214760854e-04 2.5580501200e+00 3.9616624595e+00 1.0000000000e+00
3.6271990887e-02 1.2153155874e-05 5.5851821698e-03 1.6884419872e+00 2.0412927534e-06 4.1839095000e+00 9.0715384519e+00 3.6523046387e-03 1.7892115830e+03 1.0206082113e+01 1.0000000000e+01 2.5132741229e+04 2.8334271241e+00 3.7263521263e-04 2.1792314712e+00 3.9393018549e+00 1.0000000000e+00
3.7487087616e-02 1.2153155874e-05 5.9341581418e-03 1.5635272940e+00 1.6723258073e-06 4.0589948067e+00 8.7989612525e+00 3.7764485818e-03 2.2582014613e+03 1.0220640181e+01 1.0000000000e+01 2.5132741229e+04 2.7488323976e+00 3.7135497528e-04 1.8615594760e+00 3.9160310199e+00 1.0000000000e+00
3.8721189064e-02 1.2153155874e-05 6.2973760933e-03 1.4454044992e+00 1.3759075102e-06 3.9261057613e+00 8.5331759516e+00 3.9027015382e-03 2.8364563093e+03 1.0236015216e+01 1.0000000000e+01 2.5132741229e+04 2.6588372804e+00 3.7003754369e-04 1.5942682687e+00 3.8918608908e+00 1.0000000000e+00
3.9974205887e-02 1.2153155874e-05 6.6751208640e-03 1.3452131816e+00 1.1365160971e-06 3.8111481931e+00 8.2705558773e+00 4.0310674174e-03 3.5468634608e+03 1.0252248147e+01 1.0000000000e+01 2.5132741229e+04 2.5809857179e+00 3.7115710652e-04 1.3686390239e+00 3.8668020143e+00 1.0000000000e+00
4.1245993359e-02 1.2153155874e-05 7.0676772934e-03 1.2524843002e+00 9.4209588044e-07 3.7036530611e+00 8.0301644898e+00 4.1615503302e-03 4.4173320536e+03 1.0269382205e+01 1.0000000000e+01 2.5132741229e+04 2.5081878663e+00 3.6891245032e-04 1.1776422904e+00 3.8408666234e+00 1.0000000000e+00
4.2536343013e-02 1.2153155874e-05 7.4753302211e-03 1.1686238212e+00 7.8384113160e-07 3.5902600809e+00 7.7986415048e+00 4.2941429424e-03 5.4783332608e+03 1.0287463047e+01 1.0000000000e+01 2.5132741229e+04 2.4313958741e+00 3.7035060409e-04 1.0154539657e+00 3.8140653350e+00 1.0000000000e+00
4.3844976223e-02 1.2153155874e-05 7.8983644867e-03 1.0939273582e+00 6.5406752508e-07 3.4860455368e+00 7.5762969558e+00 4.4288332999e-03 6.7712172369e+03 1.0306538893e+01 1.0000000000e+01 2.5132741229e+04 2.3608197022e+00 3.6833503765e-04 8.7738388046e-01 3.7864121731e+00 1.0000000000e+00
4.5171535861e-02 1.2153155874e-05 8.3370649298e-03 1.0263905079e+00 5.4754788638e-07 3.3889761853e+00 7.3610975994e+00 4.5656030938e-03 8.3382717884e+03 1.0326660659e+01 1.0000000000e+01 2.5132741229e+04 2.2950823976e+00 3.6840138637e-04 7.5951119085e-01 3.7579203491e+00 1.0000000000e+00
4.6515578254e-02 1.2153155874e-05 8.7917163900e-03 9.5987748937e-01 4.5979709637e-07 3.2929162454e+00 7.1616739052e+00 4.7044251335e-03 1.0231524233e+04 1.0347882110e+01 1.0000000000e+01 2.5132741229e+04 2.2300286866e+00 3.6549622121e-04 6.5864547842e-01 3.7286063416e+00 1.0000000000e+00
4.7876563504e-02 1.2153155874e-05 9.2626037068e-03 9.0286060122e-01 3.8697858521e-07 3.2063668560e+00 6.9717607616e+00 4.8452593711e-03 1.2520742895e+04 1.0370259998e+01 1.0000000000e+01 2.5132741229e+04 2.1714157105e+00 3.6348042003e-04 5.7211248595e-01 3.6984870522e+00 1.0000000000e+00
4.9253846783e-02 1.2153155874e-05 9.7500117200e-03 8.5011884184e-01 3.2661599397e-07 3.1241070156e+00 6.7861371669e+00 4.9880579210e-03 1.5271934054e+04 1.0393854219e+01 1.0000000000e+01 2.5132741229e+04 2.1157077027e+00 3.6056789466e-04 4.9770979476e-01 3.6675823065e+00 1.0000000000e+00
5.0646668735e-02 1.2153155874e-05 1.0254225269e-02 7.9974919987e-01 2.7627345037e-07 3.0294386218e+00 6.6028712694e+00 5.1327637089e-03 1.8578563021e+04 1.0418727972e+01 1.0000000000e+01 2.5132741229e+04 2.0515963746e+00 3.6373386888e-04 4.3358171842e-01 3.6359128665e+00 1.0000000000e+00
5.2054146325e-02 1.2153155874e-05 1.0775529193e-02 7.5544323795e-01 2.3430610157e-07 2.9555857385e+00 6.4404208825e+00 5.2793007516e-03 2.2531640091e+04 1.0444947911e+01 1.0000000000e+01 2.5132741229e+04 2.0015817262e+00 3.5579392922e-04 3.7822792279e-01 3.6035053937e+00 1.0000000000e+00
5.3475260141e-02 1.2153155874e-05 1.1314208333e-02 7.0911124263e-01 1.9910939590e-07 2.8797212420e+00 6.2611926317e+00 5.4275886748e-03 2.7259329728e+04 1.0472584317e+01 1.0000000000e+01 2.5132741229e+04 1.9502047730e+00 3.6016514265e-04 3.3031318860e-01 3.5703833179e+00 1.0000000000e+00
5.4908849159e-02 1.2153155874e-05 1.1870547527e-02 6.6959998611e-01 1.6954290894e-07 2.8106774842e+00 6.1035513703e+00 5.5775212229e-03 3.2897401948e+04 1.0501711255e+01 1.0000000000e+01 2.5132741229e+04 1.9034469605e+00 3.5557494212e-04 2.8879230857e-01 3.5365790121e+00 1.0000000000e+00
5.6353595996e-02 1.2153155874e-05 1.2444831615e-02 6.3368656117e-01 1.4462767301e-07 2.7304653075e+00 5.9495079404e+00 5.7290483861e-03 3.9612394136e+04 1.0532406745e+01 1.0000000000e+01 2.5132741229e+04 1.8491256715e+00 3.5573138812e-04 2.5273018406e-01 3.5021228203e+00 1.0000000000e+00
5.7808020240e-02 1.2153155874e-05 1.3037345437e-02 5.9897722014e-01 1.2361223741e-07 2.6588403399e+00 5.8040517198e+00 5.8819401344e-03 4.7583801229e+04 1.0564752923e+01 1.0000000000e+01 2.5132741229e+04 1.8006198121e+00 3.5076037532e-04 2.2136816698e-01 3.4670511300e+00 1.0000000000e+00
5.9270468023e-02 1.2153155874e-05 1.3648373833e-02 5.6780081992e-01 1.0581884629e-07 2.6055289839e+00 5.6621428602e+00 6.0360613471e-03 5.7041458670e+04 1.0598836215e+01 1.0000000000e+01 2.5132741229e+04 1.7645162965e+00 3.4994744109e-04 1.9404181373e-01 3.4314007591e+00 1.0000000000e+00
6.0739104118e-02 1.2153155874e-05 1.4278201642e-02 5.3941472195e-01 9.0751388352e-08 2.5402128393e+00 5.5229954625e+00 6.1912441644e-03 6.8222032487e+04 1.0634747491e+01 1.0000000000e+01 2.5132741229e+04 1.7202828980e+00 3.4838093972e-04 1.7020148602e-01 3.3952133246e+00 1.0000000000e+00
6.2211904880e-02 1.2153155874e-05 1.4927113703e-02 5.1045181731e-01 7.7945767122e-08 2.4743487283e+00 5.3980663491e+00 6.3472958960e-03 8.1432207680e+04 1.0672582235e+01 1.0000000000e+01 2.5132741229e+04 1.6756784059e+00 3.3978644978e-04 1.4937856466e-01 3.3585335150e+00 1.0000000000e+00
6.3686650177e-02 1.2153155874e-05 1.5595394856e-02 4.8499301316e-01 6.7037710375e-08 2.4119598774e+00 5.2766124958e+00 6.5040029992e-03 9.7020064719e+04 1.0712440698e+01 1.0000000000e+01 2.5132741229e+04 1.6334274293e+00 3.3653573323e-04 1.3116025049e-01 3.3214067353e+00 1.0000000000e+00
6.5160919190e-02 1.2153155874e-05 1.6283329941e-02 4.6071666267e-01 5.7734143289e-08 2.3507679004e+00 5.1415892657e+00 6.6611221630e-03 1.1537578603e+05 1.0754428050e+01 1.0000000000e+01 2.5132741229e+04 1.5919869996e+00 3.3457814631e-04 1.1520506372e-01 3.2838832572e+00 1.0000000000e+00
6.6632090237e-02 1.2153155874e-05 1.6991203797e-02 4.3801211034e-01 4.9787746679e-08 2.2911477216e+00 5.0229040844e+00 6.8183935163e-03 1.3694922890e+05 1.0798654525e+01 1.0000000000e+01 2.5132741229e+04 1.5516110230e+00 3.2891163794e-04 1.0121975500e-01 3.2460161989e+00 1.0000000000e+00
6.8097336112e-02 1.2153155874e-05 1.7719301265e-02 4.1658374275e-01 4.2977377084e-08 2.2401868528e+00 4.9276444638e+00 6.9755280459e-03 1.6230697449e+05 1.0845235558e+01 1.0000000000e+01 2.5132741229e+04 1.5170993043e+00 3.1837851135e-04 8.8949906853e-02 3.2078608278e+00 1.0000000000e+00
6.9553625324e-02 1.2153155874e-05 1.8467907183e-02 3.9565287092e-01 3.7129297347e-08 2.1823403544e+00 4.8402654642e+00 7.1322134931e-03 1.9209125954e+05 1.0894291913e+01 1.0000000000e+01 2.5132741229e+04 1.4779244996e+00 3.0645673646e-04 7.8174720340e-02 3.1694744560e+00 1.0000000000e+00
7.0997727406e-02 1.2153155874e-05 1.9237306391e-02 3.7759904763e-01 3.2103665574e-08 2.1421515754e+00 4.7410116827e+00 7.2881125396e-03 2.2701808063e+05 1.0945949798e+01 1.0000000000e+01 2.5132741229e+04 1.4507078553e+00 2.9907931809e-04 6.8703674715e-02 3.1309165235e+00 1.0000000000e+00
7.2426222155e-02 1.2153155874e-05 2.0027783728e-02 3.5892493187e-01 2.7789100434e-08 2.0939305382e+00 4.6484918937e+00 7.4428633450e-03 2.6783390713e+05 1.1000340972e+01 1.0000000000e+01 2.5132741229e+04 1.4180516053e+00 2.8991502427e-04 6.0375709397e-02 3.0922496772e+00 1.0000000000e+00
7.3835507517e-02 1.2153155874e-05 2.0839624035e-02 3.4201007644e-01 2.4080512705e-08 2.0474831816e+00 4.5725120359e+00 7.5960801774e-03 3.1544511824e+05 1.1057602833e+01 1.0000000000e+01 2.5132741229e+04 1.3865965272e+00 2.7564465243e-04 5.3049873812e-02 3.0535379278e+00 1.0000000000e+00
7.5221812135e-02 1.2153155874e-05 2.1673112151e-02 3.2389834717e-01 2.0874047936e-08 1.9998389511e+00 4.4805690536e+00 7.7473543612e-03 3.7114767509e+05 1.1117878503e+01 1.0000000000e+01 2.5132741229e+04 1.3543309022e+00 2.7025909910e-04 4.6600560629e-02 3.0148454889e+00 1.0000000000e+00
7.6581217512e-02 1.2153155874e-05 2.2528532916e-02 3.0957912173e-01 1.8111003374e-08 1.9486185193e+00 4.3998161205e+00 7.8962537315e-03 4.3599206341e+05 1.1181316886e+01 1.0000000000e+01 2.5132741229e+04 1.3196434022e+00 2.5733564655e-04 4.0924110316e-02 2.9762399025e+00 1.0000000000e+00
7.7909675285e-02 1.2153155874e-05 2.3406171168e-02 2.9696868603e-01 1.5719923246e-08 1.9064755823e+00 4.3281406824e+00 8.0423286887e-03 5.1160101501e+05 1.1248072724e+01 1.0000000000e+01 2.5132741229e+04 1.2911033631e+00 2.4552656159e-04 3.5925835204e-02 2.9377876268e+00 1.0000000000e+00
7.9203033139e-02 1.2153155874e-05 2.4306311749e-02 2.8198613292e-01 1.3651099512e-08 1.8545629825e+00 4.2466955814e+00 8.1851081156e-03 5.9959332274e+05 1.1318306628e+01 1.0000000000e+01 2.5132741229e+04 1.2559471131e+00 2.3962347590e-04 3.1524057928e-02 2.8995558160e+00 1.0000000000e+00
8.0457065288e-02 1.2153155874e-05 2.5229239496e-02 2.6785436964e-01 1.1860216883e-08 1.8182818434e+00 4.1661156903e+00 8.3241104520e-03 7.0185145299e+05 1.1392185107e+01 1.0000000000e+01 2.5132741229e+04 1.2313768006e+00 2.3017888379e-04 2.7648815552e-02 2.8616123323e+00 1.0000000000e+00
8.1667503401e-02 1.2153155874e-05 2.6175239250e-02 2.5525835410e-01 1.0309387412e-08 1.7724761841e+00 4.0907775299e+00 8.4588385283e-03 8.2049865723e+05 1.1469880577e+01 1.0000000000e+01 2.5132741229e+04 1.2003562928e+00 2.2036992069e-04 2.4237393246e-02 2.8240237510e+00 1.0000000000e+00
8.2830072146e-02 1.2153155874e-05 2.7144595851e-02 2.4379432165e-01 8.9645651751e-09 1.7314652303e+00 4.0202340748e+00 8.5887849561e-03 9.5808160110e+05 1.1551571360e+01 1.0000000000e+01 2.5132741229e+04 1.1725828553e+00 2.0950998025e-04 2.1235128740e-02 2.7868558584e+00 1.0000000000e+00
8.3940527401e-02 1.2153155874e-05 2.8137594138e-02 2.3209956653e-01 7.7975200473e-09 1.7013270821e+00 3.9457971748e+00 8.7134427223e-03 1.1174633306e+06 1.1637441684e+01 1.0000000000e+01 2.5132741229e+04 1.1521726991e+00 2.0096849930e-04 1.8593708999e-02 2.7501728219e+00 1.0000000000e+00
8.4994697951e-02 1.2153155874e-05 2.9154518950e-02 2.2162331548e-01 6.7828954111e-09 1.6576123470e+00 3.8873161891e+00 8.8321887414e-03 1.3021266297e+06 1.1727681660e+01 1.0000000000e+01 2.5132741229e+04 1.1225682069e+00 1.9275587665e-04 1.6270950370e-02 2.7140371825e+00 1.0000000000e+00
8.5988525011e-02 1.2153155874e-05 3.0195655128e-02 2.1159408960e-01 5.9009445646e-09 1.6254337452e+00 3.8108388355e+00 8.9446624784e-03 1.5158018145e+06 1.1822487275e+01 1.0000000000e+01 2.5132741229e+04 1.1007762147e+00 1.8575336580e-04 1.4229478421e-02 2.6785090116e+00 1.0000000000e+00
8.6918109083e-02 1.2153155874e-05 3.1261287511e-02 2.0215609056e-01 5.1347608314e-09 1.5901548076e+00 3.7534105219e+00 9.0503909848e-03 1.7625730354e+06 1.1922060375e+01 1.0000000000e+01 2.5132741229e+04 1.0768846131e+00 1.7445183974e-04 1.2436563308e-02 2.6436459007e+00 1.0000000000e+00
8.7779748802e-02 1.2153155874e-05 3.2351700937e-02 1.9286950326e-01 4.4687692508e-09 1.5550272817e+00 3.6813673695e+00 9.1488467496e-03 2.0472855581e+06 1.2026608654e+01 1.0000000000e+01 2.5132741229e+04 1.0530955506e+00 1.6889473432e-04 1.0862664424e-02 2.6095016904e+00 1.0000000000e+00
8.8569987012e-02 1.2153155874e-05 3.3467180248e-02 1.8402273104e-01 3.8887495497e-09 1.5240455537e+00 3.6208531404e+00 9.2395578948e-03 2.3759714470e+06 1.2136345658e+01 1.0000000000e+01 2.5132741229e+04 1.0321141053e+00 1.5843126080e-04 9.4824053222e-03 2.5761275430e+00 1.0000000000e+00
8.9285648817e-02 1.2153155874e-05 3.4608010283e-02 1.7553646299e-01 3.3838315543e-09 1.4933954896e+00 3.5680537003e+00 9.3220891923e-03 2.7548916200e+06 1.2251490797e+01 1.0000000000e+01 2.5132741229e+04 1.0113572694e+00 1.4887845642e-04 8.2727619494e-03 2.5435701790e+00 1.0000000000e+00
8.9923880172e-02 1.2153155874e-05 3.5774475880e-02 1.6783609402e-01 2.9431838478e-09 1.4598541821e+00 3.5049798915e+00 9.3961178767e-03 3.1925011696e+06 1.2372269380e+01 1.0000000000e+01 2.5132741229e+04 9.8864242564e-01 1.4332921295e-04 7.2134719394e-03 2.5118723694e+00 1.0000000000e+00
9.0482184063e-02 1.2153155874e-05 3.6966861881e-02 1.5980417388e-01 2.5604455890e-09 1.4259813234e+00 3.4563407822e+00 9.4611652853e-03 3.6951245228e+06 1.2498912672e+01 1.0000000000e+01 2.5132741229e+04 9.6570304881e-01 1.3329401723e-04 6.2868366322e-03 2.4810729596e+00 1.0000000000e+00
9.0958448466e-02 1.2153155874e-05 3.8185453123e-02 1.5305553590e-01 2.2268893162e-09 1.3970833095e+00 3.3905271418e+00 9.5168827957e-03 4.2736218305e+06 1.2631657984e+01 1.0000000000e+01 2.5132741229e+04 9.4613273631e-01 1.2793806700e-04 5.4767970682e-03 2.4512057163e+00 1.0000000000e+00
9.1350975283e-02 1.2153155874e-05 3.9430534448e-02 1.4588150301e-01 1.9361169338e-09 1.3640827582e+00 3.3501434652e+00 9.5630086969e-03 4.9392722773e+06 1.2770748793e+01 1.0000000000e+01 2.5132741229e+04 9.2378410349e-01 1.1816206869e-04 4.7694718227e-03 2.4223003872e+00 1.0000000000e+00
9.1658496790e-02 1.2153155874e-05 4.0702390694e-02 1.3955104987e-01 1.6832783097e-09 1.3392800716e+00 3.2958082774e+00 9.5993133830e-03 5.7027488133e+06 1.2916434910e+01 1.0000000000e+01 2.5132741229e+04 9.0698722849e-01 1.1125240035e-04 4.1522851490e-03 2.3943815084e+00 1.0000000000e+00
9.1880193519e-02 1.2153155874e-05 4.2001306702e-02 1.3337200848e-01 1.4628086949e-09 1.3072600916e+00 3.2490220469e+00 9.6256029696e-03 6.5802199583e+06 1.3068972682e+01 1.0000000000e+01 2.5132741229e+04 8.8530265818e-01 1.0433773241e-04 3.6142661003e-03 2.3674692191e+00 1.0000000000e+00
9.2015700188e-02 1.2153155874e-05 4.3327567310e-02 1.2696224442e-01 1.2710907223e-09 1.2787009517e+00 3.1909304057e+00 9.6417442563e-03 7.5854099844e+06 1.3228625255e+01 1.0000000000e+01 2.5132741229e+04 8.6596183787e-01 9.8875636945e-05 3.1456476605e-03 2.3415788310e+00 1.0000000000e+00
9.2065109761e-02 1.2153155874e-05 4.4681457358e-02 1.2029291736e-01 1.1038866140e-09 1.2572653740e+00 3.1473454521e+00 9.6476570518e-03 8.7397174037e+06 1.3395662887e+01 1.0000000000e+01 2.5132741229e+04 8.5144523631e-01 9.1266217083e-05 2.7378515675e-03 2.3167211709e+00 1.0000000000e+00
9.2028967433e-02 1.2153155874e-05 4.6063261686e-02 1.1479883388e-01 9.5863083848e-10 1.2277761333e+00 3.0957068354e+00 9.6433128748e-03 1.0059464486e+07 1.3570363320e+01 1.0000000000e+01 2.5132741229e+04 8.3147453318e-01 8.6911407708e-05 2.3832112526e-03 2.2929023032e+00 1.0000000000e+00
