# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
5.4061207096e+00 1.5029145618e-04 2.2075584559e-02 2.5897710764e+01 4.9220419866e-02 1.9850039972e+02 4.4612303933e+02 5.4668868319e+01 1.1106948796e+03 1.0961315782e-01 1.0000000000e-01 0.0000000000e+00 1.9847825035e+02 1.8821707743e-04 3.1588191107e+08 1.4250106050e+00 1.0000000000e+00
5.4645713146e+00 1.5029145618e-04 2.2903334344e-02 2.5113902607e+01 4.8277098479e-02 1.9432033951e+02 4.3736544142e+02 5.5305730910e+01 1.1455893716e+03 1.0994623084e-01 1.0000000000e-01 0.0000000000e+00 1.9429819013e+02 1.8395779322e-04 2.7959793969e+08 1.4434474944e+00 1.0000000000e+00
5.5213523082e+00 1.5029145618e-04 2.3751521370e-02 2.4361429473e+01 4.7308533942e-02 1.9026022624e+02 4.2886806984e+02 5.5926403134e+01 1.1821630998e+03 1.1029069938e-01 1.0000000000e-01 0.0000000000e+00 1.9023807686e+02 1.7969847921e-04 2.4760361908e+08 1.4626968311e+00 1.0000000000e+00
5.5764229012e+00 1.5029145618e-04 2.4620394871e-02 2.3639382891e+01 4.6314796606e-02 1.8631913702e+02 4.2063000170e+02 5.6530383551e+01 1.2205685373e+03 1.1064694712e-01 1.0000000000e-01 0.0000000000e+00 1.8629698764e+02 1.7542555696e-04 2.1937299751e+08 1.4827660093e+00 1.0000000000e+00
5.6297434122e+00 1.5029145618e-04 2.5510204082e-02 2.2942362507e+01 4.5296137024e-02 1.8248428838e+02 4.1262368726e+02 5.7117174379e+01 1.2609723065e+03 1.1101537636e-01 1.0000000000e-01 0.0000000000e+00 1.8246213901e+02 1.7117295989e-04 1.9444708279e+08 1.5036588941e+00 1.0000000000e+00
5.6812753615e+00 1.5029145618e-04 2.6421198237e-02 2.2273569600e+01 4.4253030272e-02 1.7875888160e+02 4.0485232781e+02 5.7686282456e+01 1.3035555328e+03 1.1139640910e-01 1.0000000000e-01 0.0000000000e+00 1.7873673222e+02 1.6692781455e-04 1.7242577115e+08 1.5253755922e+00 1.0000000000e+00
5.7309814818e+00 1.5029145618e-04 2.7353626572e-02 2.1627300993e+01 4.3186148882e-02 1.7513721349e+02 3.9730283705e+02 5.8237219325e+01 1.3485161523e+03 1.1179048822e-01 1.0000000000e-01 0.0000000000e+00 1.7511506412e+02 1.6269514575e-04 1.5295948567e+08 1.5479121553e+00 1.0000000000e+00
5.7788257851e+00 1.5029145618e-04 2.8307738320e-02 2.1006383039e+01 4.2096378826e-02 1.7160734417e+02 3.8996327507e+02 5.8769501942e+01 1.3960702460e+03 1.1219807870e-01 1.0000000000e-01 0.0000000000e+00 1.7159257792e+02 1.5849448304e-04 1.3574240439e+08 1.5712602816e+00 1.0000000000e+00
5.8247736001e+00 1.5029145618e-04 2.9283782717e-02 2.0402480881e+01 4.0984818874e-02 1.6817570502e+02 3.8282530701e+02 5.9282653096e+01 1.4464539487e+03 1.1261966894e-01 1.0000000000e-01 0.0000000000e+00 1.6816093877e+02 1.5431598612e-04 1.2050667092e+08 1.5954070421e+00 1.0000000000e+00
5.8687916121e+00 1.5029145618e-04 3.0282008997e-02 1.9820951612e+01 3.9852797728e-02 1.6483288689e+02 3.7589428998e+02 5.9776201929e+01 1.4999248569e+03 1.1305577206e-01 1.0000000000e-01 0.0000000000e+00 1.6481812064e+02 1.5015087604e-04 1.0701767323e+08 1.6203346403e+00 1.0000000000e+00
5.9108479198e+00 1.5029145618e-04 3.1302666395e-02 1.9258658846e+01 3.8701811859e-02 1.6158313651e+02 3.6914493821e+02 6.0249684651e+01 1.5567665119e+03 1.1350692734e-01 1.0000000000e-01 0.0000000000e+00 1.6156837026e+02 1.4603507028e-04 9.5069591497e+07 1.6460201567e+00 1.0000000000e+00
5.9509120745e+00 1.5029145618e-04 3.2346004146e-02 1.8714261506e+01 3.7533604617e-02 1.5841772969e+02 3.6258329375e+02 6.0702645078e+01 1.6172879130e+03 1.1397370176e-01 1.0000000000e-01 0.0000000000e+00 1.5840296344e+02 1.4194582618e-04 8.4481625284e+07 1.6724353073e+00 1.0000000000e+00
5.9889551306e+00 1.5029145618e-04 3.3412271483e-02 1.8189187189e+01 3.6350072537e-02 1.5533072531e+02 3.5619603236e+02 6.1134635442e+01 1.6818298060e+03 1.1445669143e-01 1.0000000000e-01 0.0000000000e+00 1.5531595906e+02 1.3790517280e-04 7.5095331936e+07 1.6995463347e+00 1.0000000000e+00
6.0249496867e+00 1.5029145618e-04 3.4501717642e-02 1.7675432703e+01 3.5153345569e-02 1.5232146005e+02 3.4998249072e+02 6.1545216961e+01 1.7507641439e+03 1.1495652340e-01 1.0000000000e-01 0.0000000000e+00 1.5231407692e+02 1.3389166361e-04 6.6770920315e+07 1.7273137277e+00 1.0000000000e+00
6.0588699221e+00 1.5029145618e-04 3.5614591858e-02 1.7178967997e+01 3.3945683873e-02 1.4938856399e+02 3.4393391578e+02 6.1933960569e+01 1.8245017776e+03 1.1547385728e-01 1.0000000000e-01 0.0000000000e+00 1.4938118087e+02 1.2992774146e-04 5.9385390176e+07 1.7556921717e+00 1.0000000000e+00
6.0906916666e+00 1.5029145618e-04 3.6751143364e-02 1.6697370482e+01 3.2729542473e-02 1.4653698326e+02 3.3804787054e+02 6.2300448041e+01 1.9034927877e+03 1.1600938700e-01 1.0000000000e-01 0.0000000000e+00 1.4652221701e+02 1.2600722360e-04 5.2830747942e+07 1.7846305559e+00 1.0000000000e+00
6.1203924215e+00 1.5029145618e-04 3.7911621396e-02 1.6230524798e+01 3.1507513757e-02 1.4374445310e+02 3.3230947339e+02 6.2644272494e+01 1.9882328062e+03 1.1656384281e-01 1.0000000000e-01 0.0000000000e+00 1.4373706998e+02 1.2215198575e-04 4.7011417761e+07 1.8140718367e+00 1.0000000000e+00
6.1479514190e+00 1.5029145618e-04 3.9096275188e-02 1.5774775433e+01 3.0282290260e-02 1.4102948181e+02 3.2672246636e+02 6.2965039551e+01 2.0792694017e+03 1.1713799314e-01 1.0000000000e-01 0.0000000000e+00 1.4102209869e+02 1.1834287352e-04 4.1843425919e+07 1.8439532423e+00 1.0000000000e+00
6.1733496575e+00 1.5029145618e-04 4.0305353976e-02 1.5329257175e+01 2.9056698342e-02 1.3837639467e+02 3.2127855785e+02 6.3262368114e+01 2.1772042842e+03 1.1773264677e-01 1.0000000000e-01 0.0000000000e+00 1.3836901154e+02 1.1458921685e-04 3.7252487371e+07 1.8742063060e+00 1.0000000000e+00
6.1965699542e+00 1.5029145618e-04 4.1539106992e-02 1.4896536815e+01 2.7833626439e-02 1.3579518484e+02 3.1598035791e+02 6.3535891485e+01 2.2827026016e+03 1.1834865498e-01 1.0000000000e-01 0.0000000000e+00 1.3578780172e+02 1.1088605520e-04 3.3173042295e+07 1.9047571289e+00 1.0000000000e+00
6.2175969696e+00 1.5029145618e-04 4.2797783473e-02 1.4478395244e+01 2.6616023169e-02 1.3327285256e+02 3.1080748365e+02 6.3785258174e+01 2.3964984464e+03 1.1898691384e-01 1.0000000000e-01 0.0000000000e+00 1.3326546944e+02 1.0726821084e-04 2.9547142491e+07 1.9355266489e+00 1.0000000000e+00
6.2364172668e+00 1.5029145618e-04 4.4081632653e-02 1.4067189773e+01 2.5406856250e-02 1.3080913826e+02 3.0577444173e+02 6.4010133124e+01 2.5194039158e+03 1.1964836668e-01 1.0000000000e-01 0.0000000000e+00 1.3080175513e+02 1.0369248828e-04 2.6323576908e+07 1.9664310403e+00 1.0000000000e+00
6.2530193248e+00 1.5029145618e-04 4.5390903766e-02 1.3666684066e+01 2.4209117276e-02 1.2840043689e+02 3.0086286088e+02 6.4210198473e+01 2.6523147350e+03 1.2033400665e-01 1.0000000000e-01 0.0000000000e+00 1.2839305376e+02 1.0019306163e-04 2.3456978868e+07 1.9973821216e+00 1.0000000000e+00
6.2673936007e+00 1.5029145618e-04 4.6725846048e-02 1.3273085618e+01 2.3025711283e-02 1.2605767894e+02 2.9607628846e+02 6.4385154975e+01 2.7962287107e+03 1.2104487934e-01 1.0000000000e-01 0.0000000000e+00 1.2605029581e+02 9.6754305305e-05 2.0907356544e+07 2.0282880127e+00 1.0000000000e+00
6.2795325277e+00 1.5029145618e-04 4.8086708732e-02 1.2891232396e+01 2.1859554033e-02 1.2376361068e+02 2.9141223698e+02 6.4534722489e+01 2.9522433253e+03 1.2178208588e-01 1.0000000000e-01 0.0000000000e+00 1.2375622756e+02 9.3384507565e-05 1.8639112944e+07 2.0590535751e+00 1.0000000000e+00
6.2894305586e+00 1.5029145618e-04 4.9473741054e-02 1.2518355728e+01 2.0713438662e-02 1.2153018644e+02 2.8686051139e+02 6.4658641293e+01 3.1215792969e+03 1.2254678587e-01 1.0000000000e-01 0.0000000000e+00 1.2152280331e+02 9.0092077714e-05 1.6620791123e+07 2.0895812390e+00 1.0000000000e+00
6.2970841841e+00 1.5029145618e-04 5.0887192247e-02 1.2153669714e+01 1.9590033962e-02 1.1934185405e+02 2.8242032579e+02 6.4756672962e+01 3.3055926849e+03 1.2334020071e-01 1.0000000000e-01 0.0000000000e+00 1.1933447093e+02 8.6873525814e-05 1.4824530595e+07 2.1197717426e+00 1.0000000000e+00
6.3024919436e+00 1.5029145618e-04 5.2327311547e-02 1.1798702893e+01 1.8491897929e-02 1.1720755403e+02 2.7809323755e+02 6.4828601178e+01 3.5057840696e+03 1.2416361715e-01 1.0000000000e-01 0.0000000000e+00 1.1720755403e+02 8.3725867786e-05 1.3225607132e+07 2.1495248865e+00 1.0000000000e+00
6.3056544288e+00 1.5029145618e-04 5.3794348189e-02 1.1449648340e+01 1.7421394446e-02 1.1512346503e+02 2.7387542534e+02 6.4874232506e+01 3.7238254784e+03 1.2501839113e-01 1.0000000000e-01 0.0000000000e+00 1.1512346503e+02 8.0646122966e-05 1.1802081513e+07 2.1787404280e+00 1.0000000000e+00
6.3065742981e+00 1.5029145618e-04 5.5288551407e-02 1.1110659063e+01 1.6380705147e-02 1.1308635694e+02 2.6975627591e+02 6.4893397318e+01 3.9615753252e+03 1.2590595177e-01 1.0000000000e-01 0.0000000000e+00 1.1308635694e+02 7.7653352246e-05 1.0534506380e+07 2.2073189657e+00 1.0000000000e+00
6.3052562623e+00 1.5029145618e-04 5.6810170435e-02 1.0777589265e+01 1.5371821078e-02 1.1109946707e+02 2.6574640971e+02 6.4885950276e+01 4.2210971586e+03 1.2682780592e-01 1.0000000000e-01 0.0000000000e+00 1.1109946707e+02 7.4722966193e-05 9.4056138400e+06 2.2351628321e+00 1.0000000000e+00
6.3017070716e+00 1.5029145618e-04 5.8359454508e-02 1.0449270912e+01 1.4396485394e-02 1.0915424427e+02 2.6182989246e+02 6.4851770949e+01 4.5046946652e+03 1.2778554284e-01 1.0000000000e-01 0.0000000000e+00 1.0915424427e+02 7.1873581021e-05 8.4000636493e+06 2.2621769578e+00 1.0000000000e+00
6.2959355071e+00 1.5029145618e-04 5.9936652862e-02 1.0130354507e+01 1.3456212435e-02 1.0725533905e+02 2.5801137466e+02 6.4790764400e+01 4.8149332297e+03 1.2878083946e-01 1.0000000000e-01 0.0000000000e+00 1.0725533905e+02 6.9102659860e-05 7.5042460598e+06 2.2882698051e+00 1.0000000000e+00
6.2879523437e+00 1.5029145618e-04 6.1542014730e-02 9.8195782860e+00 1.2552280700e-02 1.0540150406e+02 2.5428222584e+02 6.4702861415e+01 5.1546697340e+03 1.2981546603e-01 1.0000000000e-01 0.0000000000e+00 1.0540150406e+02 6.6416670962e-05 6.7060532796e+06 2.3133541335e+00 1.0000000000e+00
6.2777703311e+00 1.5029145618e-04 6.3175789347e-02 9.5132939472e+00 1.1685705816e-02 1.0358904774e+02 2.5064613757e+02 6.4588018993e+01 5.5270960957e+03 1.3089129220e-01 1.0000000000e-01 0.0000000000e+00 1.0358904774e+02 6.3803535019e-05 5.9947430995e+06 2.3373478729e+00 1.0000000000e+00
6.2654041472e+00 1.5029145618e-04 6.4838225948e-02 9.2160438428e+00 1.0857252410e-02 1.0182255570e+02 2.4710031233e+02 6.4446220431e+01 5.9357761980e+03 1.3201029377e-01 1.0000000000e-01 0.0000000000e+00 1.0182255570e+02 6.1270064320e-05 5.3607556579e+06 2.3601747607e+00 1.0000000000e+00
6.2508703628e+00 1.5029145618e-04 6.6529573767e-02 8.9229827967e+00 1.0067440069e-02 1.0009718277e+02 2.4364728807e+02 6.4277475578e+01 6.3846891697e+03 1.3317455994e-01 1.0000000000e-01 0.0000000000e+00 1.0008979964e+02 5.8804818104e-05 4.7956041019e+06 2.3817650555e+00 1.0000000000e+00
6.2341873844e+00 1.5029145618e-04 6.8250082040e-02 8.6405205732e+00 9.3165249414e-03 9.8404529191e+01 2.4027128193e+02 6.4081820777e+01 6.8782964872e+03 1.3438630131e-01 1.0000000000e-01 0.0000000000e+00 9.8404529191e+01 5.6432307362e-05 4.2917262299e+06 2.4020560020e+00 1.0000000000e+00
6.2153754215e+00 1.5029145618e-04 7.0000000000e-02 8.3585342151e+00 8.6045448546e-03 9.6756664652e+01 2.3698436357e+02 6.3859319105e+01 7.4215801282e+03 1.3564785848e-01 1.0000000000e-01 0.0000000000e+00 9.6756664652e+01 5.4123225250e-05 3.8424156502e+06 2.4209923899e+00 1.0000000000e+00
5.2403953295e-01 1.6280956278e-04 0.0000000000e+00 7.3831437628e+02 5.2872681517e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 0.0000000000e+00 7.2745379896e+02 5.7567150726e-02 1.1992595733e+12 0.0000000000e+00 1.0000000000e+00
6.8469236670e-01 1.6280956278e-04 4.1539106992e-08 1.3921162081e+03 6.9106490973e-01 1.5904638550e+03 3.4774430205e+03 5.7350510667e-08 8.2988601880e-08 1.0210976466e-01 1.0000000000e-01 0.0000000000e+00 1.3228807054e+03 3.9134667184e-04 1.8898320401e+13 7.6463635720e-05 1.0000000000e+00
6.8469224694e-01 1.6280956278e-04 3.3231285594e-07 1.3921147156e+03 6.9106434631e-01 1.5904623625e+03 3.4774784437e+03 3.6704318887e-06 5.3112737017e-06 1.0210976468e-01 1.0000000000e-01 0.0000000000e+00 1.3228807054e+03 3.9438030311e-04 1.9045809838e+13 6.1170900215e-04 1.0000000000e+00
6.8469098092e-01 1.6280956278e-04 1.1215558888e-06 1.3921090125e+03 6.9105929459e-01 1.5904566594e+03 3.4773841430e+03 4.1808416630e-05 6.0499029471e-05 1.0210976494e-01 1.0000000000e-01 0.0000000000e+00 1.3228880886e+03 3.8986162291e-04 1.8825013226e+13 2.0645147673e-03 1.0000000000e+00
6.8468457325e-01 1.6280956278e-04 2.6585028475e-06 1.3920757812e+03 6.9103333022e-01 1.5904529462e+03 3.4773804298e+03 2.3490435248e-04 3.3993201515e-04 1.0210976623e-01 1.0000000000e-01 0.0000000000e+00 1.3228954717e+03 3.9437215396e-04 1.9042709343e+13 4.8936280930e-03 1.0000000000e+00
6.8466264110e-01 1.6280956278e-04 5.1923883740e-06 1.3919608164e+03 6.9094433134e-01 1.5904413451e+03 3.4774278938e+03 8.9605318561e-04 1.2968529373e-03 1.0210977064e-01 1.0000000000e-01 0.0000000000e+00 1.3229176211e+03 3.9415921910e-04 1.9033556878e+13 9.5576195258e-03 1.0000000000e+00
6.8460368033e-01 1.6280956278e-04 8.9724471103e-06 1.3916546546e+03 6.9070517270e-01 1.5903936072e+03 3.4773875389e+03 2.6753127485e-03 3.8733063748e-03 1.0210978251e-01 1.0000000000e-01 0.0000000000e+00 1.3229914523e+03 3.9061339198e-04 1.8861236795e+13 1.6514411574e-02 1.0000000000e+00
6.8446919023e-01 1.6280956278e-04 1.4247913698e-05 1.3909544330e+03 6.9015857101e-01 1.5902914042e+03 3.4772336541e+03 6.7444793298e-03 9.7723619080e-03 1.0210980968e-01 1.0000000000e-01 0.0000000000e+00 1.3231538811e+03 3.9253758141e-04 1.8950155323e+13 2.6220085708e-02 1.0000000000e+00
6.8419716826e-01 1.6280956278e-04 2.1268022780e-05 1.3895301459e+03 6.8904839405e-01 1.5900853473e+03 3.4769242334e+03 1.5020438273e-02 2.1798814717e-02 1.0210986496e-01 1.0000000000e-01 0.0000000000e+00 1.3234787386e+03 3.9186230594e-04 1.8909140254e+13 3.9126299461e-02 1.0000000000e+00
6.8369629750e-01 1.6280956278e-04 3.0282008997e-05 1.3868797049e+03 6.8698775406e-01 1.5897015257e+03 3.4763041518e+03 3.0422329057e-02 4.4283655534e-02 1.0210996799e-01 1.0000000000e-01 0.0000000000e+00 1.3241109187e+03 3.8470554790e-04 1.8547238293e+13 5.5675303333e-02 1.0000000000e+00
6.8284366651e-01 1.6280956278e-04 4.1539106992e-05 1.3822788786e+03 6.8342828112e-01 1.5890285077e+03 3.4753653413e+03 5.7152108986e-02 8.3625613053e-02 1.0211014717e-01 1.0000000000e-01 0.0000000000e+00 1.3252257706e+03 3.8064640715e-04 1.8326782576e+13 7.6291753034e-02 1.0000000000e+00
6.8149127375e-01 1.6280956278e-04 5.5288551407e-05 1.3747374199e+03 6.7763836819e-01 1.5879103824e+03 3.4736122672e+03 1.0097818286e-01 1.4901485453e-01 1.0211044205e-01 1.0000000000e-01 0.0000000000e+00 1.3271380001e+03 3.6798547675e-04 1.7672532421e+13 1.0136847127e-01 1.0000000000e+00
6.7949053035e-01 1.6280956278e-04 7.1779576883e-05 1.3629502099e+03 6.6870193352e-01 1.5861199096e+03 3.4708767544e+03 1.6948555348e-01 2.5345455873e-01 1.0211090575e-01 1.0000000000e-01 0.0000000000e+00 1.3302905946e+03 3.4989930377e-04 1.6737909729e+13 1.3124570840e-01 1.0000000000e+00
6.7674800418e-01 1.6280956278e-04 9.1261418062e-05 1.3452971861e+03 6.5556022314e-01 1.5833586496e+03 3.4665945705e+03 2.7223216209e-01 4.1526644309e-01 1.0211160762e-01 1.0000000000e-01 0.0000000000e+00 1.3353775679e+03 3.2666874151e-04 1.5530456700e+13 1.6618078108e-01 1.0000000000e+00
6.7332825691e-01 1.6280956278e-04 1.1398330959e-04 1.3198666959e+03 6.3711709497e-01 1.5791989434e+03 3.4597843224e+03 4.2071936309e-01 6.6034857080e-01 1.0211263585e-01 1.0000000000e-01 0.0000000000e+00 1.3786068120e+03 2.9787097020e-04 1.4022819026e+13 2.0630686686e-01 1.0000000000e+00
6.6961396191e-01 1.6280956278e-04 1.4019448610e-04 1.2846255680e+03 6.1243686316e-01 1.5730251798e+03 3.4489887224e+03 6.2804911848e-01 1.0254920242e+00 1.0211410004e-01 1.0000000000e-01 0.0000000000e+00 1.4262707981e+03 2.6106948626e-04 1.2099767433e+13 2.5157891456e-01 1.0000000000e+00
6.6650837260e-01 1.6280956278e-04 1.7014418224e-04 1.2377427439e+03 5.8102990790e-01 1.5639808730e+03 3.3834487407e+03 9.0811092337e-01 1.5629331830e+00 1.0211613314e-01 1.0000000000e-01 0.0000000000e+00 1.4582914342e+03 2.3767747624e-04 1.0008019698e+13 3.0170936446e-01 1.0000000000e+00
6.6561134809e-01 1.6280956278e-04 2.0408163265e-04 1.1781628118e+03 5.4317264172e-01 1.5510696758e+03 3.3645572120e+03 1.2741785501e+00 2.3458076720e+00 1.0211889243e-01 1.0000000000e-01 0.0000000000e+00 1.4759537590e+03 1.9912388522e-04 8.1531396581e+12 3.5611031340e-01 1.0000000000e+00
6.6922055602e-01 1.6280956278e-04 2.4225607198e-04 1.1063150887e+03 5.0011737168e-01 1.5329268206e+03 3.3351698570e+03 1.7368428551e+00 3.4728704769e+00 1.0212255899e-01 1.0000000000e-01 0.0000000000e+00 1.4800857928e+03 1.6609680663e-04 6.5089760228e+12 4.1382800267e-01 1.0000000000e+00
6.8000339596e-01 1.6280956278e-04 2.8491673486e-04 1.0246100786e+03 4.5400572863e-01 1.5081309404e+03 3.2913993447e+03 2.3015875842e+00 5.0695122090e+00 1.0212733423e-01 1.0000000000e-01 0.0000000000e+00 1.4712005476e+03 1.4636838101e-04 5.3692361222e+12 4.7354475997e-01 1.0000000000e+00
7.0033350952e-01 1.6280956278e-04 3.3231285594e-04 9.3722998307e+02 4.0741410193e-01 1.4755926996e+03 3.2289077646e+03 2.9666582701e+00 7.2816779194e+00 1.0213343316e-01 1.0000000000e-01 0.0000000000e+00 1.4498255923e+03 1.3784152166e-04 4.5942631623e+12 5.3365729813e-01 1.0000000000e+00
7.3158568915e-01 1.6280956278e-04 3.8469366986e-04 8.4905732636e+02 3.6271903576e-01 1.4350042855e+03 3.1448105931e+03 3.7222896660e+00 1.0262184498e+01 1.0214107402e-01 1.0000000000e-01 0.0000000000e+00 1.4169599273e+03 1.3942445037e-04 4.0725744152e+12 5.9248303002e-01 1.0000000000e+00
7.7380424020e-01 1.6280956278e-04 4.4230841125e-04 7.6434844414e+02 3.2162320207e-01 1.3871371842e+03 3.0406693106e+03 4.5520850162e+00 1.4153472097e+01 1.0215046654e-01 1.0000000000e-01 0.0000000000e+00 1.3743939099e+03 1.4974370633e-04 3.6961715039e+12 6.4853064033e-01 1.0000000000e+00
8.2589994722e-01 1.6280956278e-04 5.0540631478e-04 6.8592398589e+02 2.8502728925e-01 1.3337267544e+03 2.9214900007e+03 5.4362534027e+00 1.9072747094e+01 1.0216180190e-01 1.0000000000e-01 0.0000000000e+00 1.3246012116e+03 1.6404186633e-04 3.3154285470e+12 7.0072785125e-01 1.0000000000e+00
8.8615955519e-01 1.6280956278e-04 5.7423661506e-04 6.1511624522e+02 2.5317062534e-01 1.2769395687e+03 2.7933375258e+03 6.3553113916e+00 2.5102878279e+01 1.0217524698e-01 1.0000000000e-01 0.0000000000e+00 1.2703021391e+03 1.8065040197e-04 2.9175564053e+12 7.4850911011e-01 1.0000000000e+00
9.5274694638e-01 1.6280956278e-04 6.4904854675e-04 5.5216198686e+02 2.2586205091e-01 1.2188877056e+03 2.6630491646e+03 7.2928093476e+00 3.2288776792e+01 1.0219094406e-01 1.0000000000e-01 0.0000000000e+00 1.2139705441e+03 1.9704526601e-04 2.5062564373e+12 7.9174060107e-01 1.0000000000e+00
1.0240051827e+00 1.6280956278e-04 7.3009134450e-04 4.9666117374e+02 2.0268272444e-01 1.1610907549e+03 2.3902556051e+03 8.2363437270e+00 4.0636634178e+01 1.0220901427e-01 1.0000000000e-01 0.0000000000e+00 1.1573844260e+03 2.8458181920e-04 2.1085894777e+12 8.3055352525e-01 1.0000000000e+00
1.0986698589e+00 1.6280956278e-04 8.1761424293e-04 4.4791374283e+02 1.8312461103e-01 1.1053441068e+03 2.4094919775e+03 9.1783208767e+00 5.0120630017e+01 1.0222956062e-01 1.0000000000e-01 0.0000000000e+00 1.1024794542e+03 2.2764118794e-04 1.7556681290e+12 8.6534618864e-01 1.0000000000e+00
1.1757074002e+00 1.6280956278e-04 9.1186647669e-04 4.0514074557e+02 1.6667268016e-01 1.0517991441e+03 2.2606087178e+03 1.0113523884e+01 6.0678953947e+01 1.0225267573e-01 1.0000000000e-01 0.0000000000e+00 1.0495546740e+03 2.5702282177e-04 1.4409957250e+12 8.9641595081e-01 1.0000000000e+00
1.2544449777e+00 1.6280956278e-04 1.0130972804e-03 3.6757493536e+02 1.5284691453e-01 1.0011282721e+03 2.1781091926e+03 1.1039998701e+01 7.2229123731e+01 1.0227844243e-01 1.0000000000e-01 0.0000000000e+00 9.9933417262e+02 2.5227613966e-04 1.1744629830e+12 9.2419277672e-01 1.0000000000e+00
1.3343969536e+00 1.6280956278e-04 1.1215558888e-03 3.3452404327e+02 1.4122102766e-01 9.5342925937e+02 2.0703632218e+03 1.1957131795e+01 8.4669627417e+01 1.0230693872e-01 1.0000000000e-01 0.0000000000e+00 9.5198216681e+02 2.6381714448e-04 9.5301094754e+11 9.4903974880e-01 1.0000000000e+00
1.4152479995e+00 1.6280956278e-04 1.2374915364e-03 3.0536426730e+02 1.3142746245e-01 9.0874278531e+02 1.9746445856e+03 1.2865432008e+01 9.7889982572e+01 1.0233823964e-01 1.0000000000e-01 0.0000000000e+00 9.0754671901e+02 2.7065215315e-04 7.7165134378e+11 9.7129916791e-01 1.0000000000e+00
1.4967899423e+00 1.6280956278e-04 1.3611534579e-03 2.7957026638e+02 1.2315511762e-01 8.6696430368e+02 1.8842039251e+03 1.3765922249e+01 1.1177710285e+02 1.0237241882e-01 1.0000000000e-01 0.0000000000e+00 8.6596758176e+02 2.7697298449e-04 6.2465900203e+11 9.9127892526e-01 1.0000000000e+00
1.5788896550e+00 1.6280956278e-04 1.4927908880e-03 2.5668454629e+02 1.1614402405e-01 8.2794645479e+02 1.7990046274e+03 1.4659870570e+01 1.2622147966e+02 1.0240954995e-01 1.0000000000e-01 0.0000000000e+00 8.2710477851e+02 2.8280205301e-04 5.0606972400e+11 1.0092500784e+00 1.0000000000e+00
1.6614261646e+00 1.6280956278e-04 1.6326530612e-03 2.3631898103e+02 1.1017853413e-01 7.9136756079e+02 1.6052242294e+03 1.5548226448e+01 1.4111847259e+02 1.0244970823e-01 1.0000000000e-01 0.0000000000e+00 7.9065139764e+02 4.0467141244e-04 4.0958602919e+11 1.0254214124e+00 1.0000000000e+00
1.7444382846e+00 1.6280956278e-04 1.7809892123e-03 2.1813438667e+02 1.0508073232e-01 7.5743476015e+02 1.5786745541e+03 1.6433171498e+01 1.5638615315e+02 1.0249296770e-01 1.0000000000e-01 0.0000000000e+00 7.5681457762e+02 3.5838780373e-04 3.3372068826e+11 1.0400872215e+00 1.0000000000e+00
1.8278229887e+00 1.6280956278e-04 1.9380485758e-03 2.0185365085e+02 1.0070423536e-01 7.2567159615e+02 1.5423781511e+03 1.7315149124e+01 1.7194062456e+02 1.0253940754e-01 1.0000000000e-01 0.0000000000e+00 7.2513262800e+02 3.2872413177e-04 2.7249181393e+11 1.0533751051e+00 1.0000000000e+00
1.9115598223e+00 1.6280956278e-04 2.1040803865e-03 1.8723456525e+02 9.6928725814e-02 6.9593925305e+02 1.4969345174e+03 1.8195174969e+01 1.8771705515e+02 1.0258910764e-01 1.0000000000e-01 0.0000000000e+00 6.9546673303e+02 3.1252349873e-04 2.2308133107e+11 1.0654528204e+00 1.0000000000e+00
1.9956304740e+00 1.6280956278e-04 2.2793338789e-03 1.7406737412e+02 9.3655277616e-02 6.6807965699e+02 1.4458845247e+03 1.9074074342e+01 2.0366256796e+02 1.0264215020e-01 1.0000000000e-01 0.0000000000e+00 6.6766620197e+02 3.0526260670e-04 1.8319340721e+11 1.0764688664e+00 1.0000000000e+00
2.0800166880e+00 1.6280956278e-04 2.4640582877e-03 1.6217971322e+02 9.0802494703e-02 6.4194993295e+02 1.3933379784e+03 1.9952500334e+01 2.1973515595e+02 1.0269862003e-01 1.0000000000e-01 0.0000000000e+00 6.4158077669e+02 3.0262216058e-04 1.5092052400e+11 1.0865512529e+00 1.0000000000e+00
2.1646988635e+00 1.6280956278e-04 2.6585028475e-03 1.5141155475e+02 8.8303266307e-02 6.1741224578e+02 1.3417928188e+03 2.0830951389e+01 2.3590238799e+02 1.0275860453e-01 1.0000000000e-01 0.0000000000e+00 6.1708000514e+02 3.0198969433e-04 1.2473516714e+11 1.0958126601e+00 1.0000000000e+00
2.2496553095e+00 1.6280956278e-04 2.8629167930e-03 1.4164173325e+02 8.6102146094e-02 5.9433804690e+02 1.2924051614e+03 2.1709789967e+01 2.5213994020e+02 1.0282219367e-01 1.0000000000e-01 0.0000000000e+00 5.9404272189e+02 3.0204799818e-04 1.0342705572e+11 1.1043532487e+00 1.0000000000e+00
