# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.3120374217e-01 1.2721351516e-04 1.4654996947e-04 7.3831616438e+02 6.3589147456e-01 9.3370636489e+01 1.9874260084e+02 1.1048379780e-03 1.7374631084e-03 1.0139339515e+00 1.0000000000e+00 0.0000000000e+00 4.8006246094e+02 3.9601093755e-02 8.2494232430e+11 1.5547588143e-01 1.0000000000e+00
6.2882805376e-01 1.2721351516e-04 1.8025005356e-04 7.3831431860e+02 6.3292772179e-01 9.3221128202e+01 1.9851926130e+02 1.6652127811e-03 2.6309683141e-03 1.0139421495e+00 1.0000000000e+00 0.0000000000e+00 4.8047121094e+02 3.9878317493e-02 8.3073672608e+11 1.9064778564e-01 1.0000000000e+00
6.2547661611e-01 1.2721351516e-04 2.1875680574e-04 7.3831616438e+02 6.2876237443e-01 9.3001480224e+01 1.9821101582e+02 2.4401491424e-03 3.8808765308e-03 1.0139535433e+00 1.0000000000e+00 0.0000000000e+00 4.8102246094e+02 4.0257818515e-02 8.3864306677e+11 2.3040689471e-01 1.0000000000e+00
6.2082553180e-01 1.2721351516e-04 2.6239067055e-04 7.3831985594e+02 6.2301110443e-01 9.2724613025e+01 1.9780125237e+02 3.4864380813e-03 5.5961090524e-03 1.0139690305e+00 1.0000000000e+00 0.0000000000e+00 4.8173496094e+02 4.0754635054e-02 8.4902316410e+11 2.7480919966e-01 1.0000000000e+00
6.1445346342e-01 1.2721351516e-04 3.1147209254e-04 7.3832539329e+02 6.1518401906e-01 9.2331461602e+01 1.9724567219e+02 4.8679535738e-03 7.9130039515e-03 1.0139896644e+00 1.0000000000e+00 0.0000000000e+00 4.8262871094e+02 4.1390155838e-02 8.6226066466e+11 3.2380326505e-01 1.0000000000e+00
6.0580335036e-01 1.2721351516e-04 3.6632151625e-04 7.3831616438e+02 6.0464865954e-01 9.1834946426e+01 1.9651289700e+02 6.6540024692e-03 1.1004741951e-02 1.0140166540e+00 1.0000000000e+00 0.0000000000e+00 4.8368246094e+02 4.2160326898e-02 8.7827163541e+11 3.7721328491e-01 1.0000000000e+00
5.9414709037e-01 1.2721351516e-04 4.2725938621e-04 7.3831803900e+02 5.9059701854e-01 9.1201872271e+01 1.9556973158e+02 8.9166960928e-03 1.5097766858e-02 1.0140513586e+00 1.0000000000e+00 0.0000000000e+00 4.8489373047e+02 4.3054074807e-02 8.9688012139e+11 4.3472777128e-01 1.0000000000e+00
5.7849884133e-01 1.2721351516e-04 4.9460614696e-04 7.3831988478e+02 5.7196160481e-01 9.0421106770e+01 1.9436074481e+02 1.1727365376e-02 2.0503763324e-02 1.0140952751e+00 1.0000000000e+00 0.0000000000e+00 4.8623498047e+02 4.3999803909e-02 9.1663190241e+11 4.9589959501e-01 1.0000000000e+00
5.5753449538e-01 1.2721351516e-04 5.6868224304e-04 7.3831803900e+02 5.4733844013e-01 8.9444688449e+01 1.9283797522e+02 1.5152265146e-02 2.7683539169e-02 1.0141500137e+00 1.0000000000e+00 0.0000000000e+00 4.8763373047e+02 4.4854155421e-02 9.3439379569e+11 5.6016437108e-01 1.0000000000e+00
5.2949299082e-01 1.2721351516e-04 6.4980811900e-04 7.3831619322e+02 5.1489222191e-01 8.8291075120e+01 1.9096081561e+02 1.9248029626e-02 3.7382638166e-02 1.0142172688e+00 1.0000000000e+00 0.0000000000e+00 4.8901248047e+02 4.5332956902e-02 9.4438802378e+11 6.2687414300e-01 1.0000000000e+00
4.9212405899e-01 1.2721351516e-04 7.3830421936e-04 7.3832726791e+02 4.7230779607e-01 8.6928888501e+01 1.8866835520e+02 2.4057570745e-02 5.0936213515e-02 1.0142987832e+00 1.0000000000e+00 0.0000000000e+00 4.9028998047e+02 4.4951894476e-02 9.3649352894e+11 6.9534999507e-01 1.0000000000e+00
4.4284274749e-01 1.2721351516e-04 8.3449098868e-04 7.3832357635e+02 4.1694956072e-01 8.5359974374e+01 1.8593290728e+02 2.9607143289e-02 7.1008932683e-02 1.0143963115e+00 1.0000000000e+00 0.0000000000e+00 4.9132748047e+02 4.2969032338e-02 8.9515261863e+11 7.6494307148e-01 1.0000000000e+00
3.7963144870e-01 1.2721351516e-04 9.3868887150e-04 7.3831434744e+02 3.4677375780e-01 8.3593561644e+01 1.8271940199e+02 3.5905167436e-02 1.0354061294e-01 1.0145115870e+00 1.0000000000e+00 0.0000000000e+00 4.9196123047e+02 3.8395044963e-02 7.9987374840e+11 8.3509456390e-01 1.0000000000e+00
3.0357173172e-01 1.2721351516e-04 1.0512183123e-03 7.3832542213e+02 2.6288357638e-01 8.1640725001e+01 1.7900938152e+02 4.2943034854e-02 1.6335381406e-01 1.0146462964e+00 1.0000000000e+00 0.0000000000e+00 4.9175873047e+02 3.0414767576e-02 6.3360988404e+11 9.0538669561e-01 1.0000000000e+00
2.2367598998e-01 1.2721351516e-04 1.1723997558e-03 7.3831988478e+02 1.7440251353e-01 7.9523613820e+01 1.7482499526e+02 5.0697636201e-02 2.9069326568e-01 1.0148020671e+00 1.0000000000e+00 0.0000000000e+00 4.8877498047e+02 1.9098777678e-02 3.9787073557e+11 9.7556717682e-01 1.0000000000e+00
1.6128424862e-01 1.2721351516e-04 1.3025536463e-03 7.3832542213e+02 1.0290870242e-01 7.7284681071e+01 1.7023822866e+02 5.9135027550e-02 5.7463582920e-01 1.0149804639e+00 1.0000000000e+00 0.0000000000e+00 4.6107873047e+02 6.8750476026e-03 1.4321585386e+11 1.0455601543e+00 1.0000000000e+00
1.3821043162e-01 1.2721351516e-04 1.4420004284e-03 3.1107371597e+02 7.0472166998e-02 7.4957150819e+01 1.6529707205e+02 6.8214334144e-02 9.6796135339e-01 1.0151830019e+00 1.0000000000e+00 0.0000000000e+00 1.2199248047e+02 1.5741373718e-03 4.3542931646e+08 1.1154416026e+00 1.0000000000e+00
1.3943761898e-01 1.2721351516e-04 1.5910605468e-03 1.7383418561e+02 6.1980615489e-02 7.2557649515e+01 1.6012151563e+02 7.7891254719e-02 1.2567034726e+00 1.0154111654e+00 1.0000000000e+00 0.0000000000e+00 5.5407490234e+01 8.4879962498e-04 1.2795198231e+07 1.1854090269e+00 1.0000000000e+00
1.4506544292e-01 1.2721351516e-04 1.7500544459e-03 1.1734365156e+02 5.7381570660e-02 7.0147059103e+01 1.5482036677e+02 8.8120649621e-02 1.5356960189e+00 1.0156664345e+00 1.0000000000e+00 0.0000000000e+00 4.6264990234e+01 2.6655707259e-04 2.2526570977e+06 1.2557382991e+00 1.0000000000e+00
1.5243401921e-01 1.2721351516e-04 1.9193025703e-03 8.7925927661e+01 5.4033917415e-02 6.7754926504e+01 1.4947163136e+02 9.8858141689e-02 1.8295571822e+00 1.0159503120e+00 1.0000000000e+00 0.0000000000e+00 4.3504990234e+01 1.6934321755e-04 1.2004198965e+06 1.3267455721e+00 1.0000000000e+00
1.6080278437e-01 1.2721351516e-04 2.0991253644e-03 7.0211329785e+01 5.1233706661e-02 6.5381251718e+01 1.4417546467e+02 1.1006070717e-01 2.1482089496e+00 1.0162643531e+00 1.0000000000e+00 0.0000000000e+00 4.1997490234e+01 1.5731904186e-04 9.3099026220e+05 1.3987472244e+00 1.0000000000e+00
1.6985723182e-01 1.2721351516e-04 2.2898432729e-03 5.8441178822e+01 4.8705946026e-02 6.3077752674e+01 1.3900581331e+02 1.2168662653e-01 2.4983936554e+00 1.0166101892e+00 1.0000000000e+00 0.0000000000e+00 4.0767514649e+01 1.6074082838e-04 7.9263598856e+05 1.4720346127e+00 1.0000000000e+00
1.7942638295e-01 1.2721351516e-04 2.4917767404e-03 5.0067921617e+01 4.6319814398e-02 6.0832503892e+01 1.3398450941e+02 1.3369495588e-01 2.8863448097e+00 1.0169895502e+00 1.0000000000e+00 0.0000000000e+00 3.9546987305e+01 1.6840237567e-04 6.9076318404e+05 1.5468507466e+00 1.0000000000e+00
1.8940077164e-01 1.2721351516e-04 2.7052462112e-03 4.3781291361e+01 4.4006472893e-02 5.8680423807e+01 1.2914497172e+02 1.4604485229e-01 3.3187129686e+00 1.0174042803e+00 1.0000000000e+00 0.0000000000e+00 3.8329555664e+01 1.7733084664e-04 6.0519170306e+05 1.6233765498e+00 1.0000000000e+00
1.9970167019e-01 1.2721351516e-04 2.9305721300e-03 3.8869032765e+01 4.1728685767e-02 5.6603270907e+01 1.2451325746e+02 1.5869492629e-01 3.8030175975e+00 1.0178563503e+00 1.0000000000e+00 0.0000000000e+00 3.7132866211e+01 1.8648405274e-04 5.3028524571e+05 1.7017191656e+00 1.0000000000e+00
2.1026739767e-01 1.2721351516e-04 3.1680749413e-03 3.4919212138e+01 3.9467344036e-02 5.4617361612e+01 1.2007615057e+02 1.7160281135e-01 4.3479695820e+00 1.0183478630e+00 1.0000000000e+00 0.0000000000e+00 3.5967968750e+01 1.9566953878e-04 4.6400250208e+05 1.7819075088e+00 1.0000000000e+00
2.2104647881e-01 1.2721351516e-04 3.4180750897e-03 3.1646959091e+01 3.7214822417e-02 5.2718369871e+01 1.1584409123e+02 1.8472497126e-01 4.9637472185e+00 1.0188810542e+00 1.0000000000e+00 0.0000000000e+00 3.4831933594e+01 2.0444802422e-04 4.0530822430e+05 1.8638905333e+00 1.0000000000e+00
2.3199395324e-01 1.2721351516e-04 3.6808930196e-03 2.8899196343e+01 3.4971131726e-02 5.0900880911e+01 1.1181166468e+02 1.9801677036e-01 5.6622923133e+00 1.0194582875e+00 1.0000000000e+00 0.0000000000e+00 3.3731093750e+01 2.1288328961e-04 3.5344705806e+05 1.9475379369e+00 1.0000000000e+00
2.4306930545e-01 1.2721351516e-04 3.9568491757e-03 2.6535651724e+01 3.2741547770e-02 4.9172285069e+01 1.0797149500e+02 2.1143279234e-01 6.4576297318e+00 1.0200820453e+00 1.0000000000e+00 0.0000000000e+00 3.2670454102e+01 2.2070959036e-04 3.0776374886e+05 2.0326441952e+00 1.0000000000e+00
2.5423530342e-01 1.2721351516e-04 4.2462640024e-03 2.4488507192e+01 3.0534896544e-02 4.7523829303e+01 1.0430006290e+02 2.2492734396e-01 7.3662389404e+00 1.0207549155e+00 1.0000000000e+00 0.0000000000e+00 3.1644086914e+01 2.2819577819e-04 2.6763458198e+05 2.1189334964e+00 1.0000000000e+00
2.6545738313e-01 1.2721351516e-04 4.5494579443e-03 2.2685467239e+01 2.8362226768e-02 4.5942283110e+01 1.0082843663e+02 2.3845514065e-01 8.4074900961e+00 1.0214795737e+00 1.0000000000e+00 0.0000000000e+00 3.0653032227e+01 2.3475922844e-04 2.3247938515e+05 2.2060683952e+00 1.0000000000e+00
2.7670336312e-01 1.2721351516e-04 4.8667514460e-03 2.1084403350e+01 2.6235833669e-02 4.4444597395e+01 9.7514502088e+01 2.5197205324e-01 9.6041184140e+00 1.0222587644e+00 1.0000000000e+00 0.0000000000e+00 2.9708769531e+01 2.4075947853e-04 2.0174855064e+05 2.2936584148e+00 1.0000000000e+00
2.8794336224e-01 1.2721351516e-04 5.1984649520e-03 1.9656338200e+01 2.4168267097e-02 4.3001751575e+01 9.4358771196e+01 2.6543592069e-01 1.0982828004e+01 1.0230952785e+00 1.0000000000e+00 0.0000000000e+00 2.8791645508e+01 2.4614669820e-04 1.7493936359e+05 2.3812721082e+00 1.0000000000e+00
2.9914982812e-01 1.2721351516e-04 5.5449189068e-03 1.8359186533e+01 2.2171704454e-02 4.1630768654e+01 9.1348734458e+01 2.7880729920e-01 1.2574915013e+01 1.0239919322e+00 1.0000000000e+00 0.0000000000e+00 2.7913188477e+01 2.5076118351e-04 1.5159033822e+05 2.4684489307e+00 1.0000000000e+00
3.1029762084e-01 1.2721351516e-04 5.9064337549e-03 1.7185738265e+01 2.0257260689e-02 4.0324438551e+01 8.8491948041e+01 2.9205016004e-01 1.4417060852e+01 1.0249515442e+00 1.0000000000e+00 0.0000000000e+00 2.7068515625e+01 2.5455928859e-04 1.3128549281e+05 2.5547130594e+00 1.0000000000e+00
3.2136409946e-01 1.2721351516e-04 6.2833299410e-03 1.6119280423e+01 1.8434559557e-02 3.9080785702e+01 8.5756903880e+01 3.0513243794e-01 1.6552195728e+01 1.0259769162e+00 1.0000000000e+00 0.0000000000e+00 2.6266289063e+01 2.5788354405e-04 1.1365117970e+05 2.6395868797e+00 1.0000000000e+00
3.3232917697e-01 1.2721351516e-04 6.6759279095e-03 1.5132804035e+01 1.6711417462e-02 3.7887567385e+01 8.3160891755e+01 3.1802640618e-01 1.9030486606e+01 1.0270708151e+00 1.0000000000e+00 0.0000000000e+00 2.5488217774e+01 2.6017400429e-04 9.8353668772e+04 2.7226042268e+00 1.0000000000e+00
3.4317533900e-01 1.2721351516e-04 7.0845481050e-03 1.4229863673e+01 1.5093592376e-02 3.6733615182e+01 8.0677976998e+01 3.3070889977e-01 2.1910549293e+01 1.0282359586e+00 1.0000000000e+00 0.0000000000e+00 2.4736738281e+01 2.6195218385e-04 8.5097344952e+04 2.8033231054e+00 1.0000000000e+00
3.5388758782e-01 1.2721351516e-04 7.5095109720e-03 1.3394957656e+01 1.3584800167e-02 3.5647668485e+01 7.8307366497e+01 3.4316131414e-01 2.5260681785e+01 1.0294750052e+00 1.0000000000e+00 0.0000000000e+00 2.4021313477e+01 2.6305865499e-04 7.3619932968e+04 2.8813361600e+00 1.0000000000e+00
3.6445333817e-01 1.2721351516e-04 7.9511369550e-03 1.2625238003e+01 1.2186707141e-02 3.4597390070e+01 7.6046255532e+01 3.5536946179e-01 2.9160416976e+01 1.0307905482e+00 1.0000000000e+00 0.0000000000e+00 2.3330043945e+01 2.6354138920e-04 6.3690436485e+04 2.9562798907e+00 1.0000000000e+00
3.7486224504e-01 1.2721351516e-04 8.4097464987e-03 1.1907596781e+01 1.0899083313e-02 3.3599204507e+01 7.3881536171e+01 3.6732325532e-01 3.3702215570e+01 1.0321851150e+00 1.0000000000e+00 0.0000000000e+00 2.2664052734e+01 2.6343484501e-04 5.5105219891e+04 3.0278410024e+00 1.0000000000e+00
3.8510599889e-01 1.2721351516e-04 8.8856600475e-03 1.1235811689e+01 9.7200139044e-03 3.2632094403e+01 7.1806957271e+01 3.7901630518e-01 3.8993391255e+01 1.0336611700e+00 1.0000000000e+00 0.0000000000e+00 2.2029106445e+01 2.6278088514e-04 4.7686168086e+04 3.0957611184e+00 1.0000000000e+00
3.9517807333e-01 1.2721351516e-04 9.3791980460e-03 1.0614533231e+01 8.6461389647e-03 3.1715490933e+01 6.9827183757e+01 3.9044540805e-01 4.5158354456e+01 1.0352211218e+00 1.0000000000e+00 0.0000000000e+00 2.1418364258e+01 2.6161171360e-04 4.1277254352e+04 3.1598384231e+00 1.0000000000e+00
4.0507345847e-01 1.2721351516e-04 9.8906809387e-03 1.0030981534e+01 7.6729461013e-03 3.0836599803e+01 6.7929421335e+01 4.0161000693e-01 5.2341043666e+01 1.0368673340e+00 1.0000000000e+00 0.0000000000e+00 2.0823161621e+01 2.5993636354e-04 3.5742204164e+04 3.2199274298e+00 1.0000000000e+00
4.1478839306e-01 1.2721351516e-04 1.0420429170e-02 9.4878531683e+00 6.7950519593e-03 2.9983380175e+01 6.6101629167e+01 4.1251164545e-01 6.0707651379e+01 1.0386021389e+00 1.0000000000e+00 0.0000000000e+00 2.0265344238e+01 2.5807077778e-04 3.0962336679e+04 3.2759368944e+00 1.0000000000e+00
4.2432009798e-01 1.2721351516e-04 1.0968763185e-02 8.9798234885e+00 6.0064217670e-03 2.9165259232e+01 6.4368000686e+01 4.2315343156e-01 7.0450169498e+01 1.0404278532e+00 1.0000000000e+00 0.0000000000e+00 1.9721296387e+01 2.5544909704e-04 2.6834701230e+04 3.3278263518e+00 1.0000000000e+00
4.3366652745e-01 1.2721351516e-04 1.1536003428e-02 8.5095746452e+00 5.3006795879e-03 2.8384933546e+01 6.2686933713e+01 4.3353954777e-01 8.1789427295e+01 1.0423467949e+00 1.0000000000e+00 0.0000000000e+00 1.9192844238e+01 2.5296012126e-04 2.3269629673e+04 3.3756007659e+00 1.0000000000e+00
4.4282615297e-01 1.2721351516e-04 1.2122470343e-02 8.0577764051e+00 4.6712594627e-03 2.7637795874e+01 6.1083353505e+01 4.4367482259e-01 9.4979700042e+01 1.0443613015e+00 1.0000000000e+00 0.0000000000e+00 1.8686867676e+01 2.4971783519e-04 2.0189943129e+04 3.4193058723e+00 1.0000000000e+00
4.5179776093e-01 1.2721351516e-04 1.2728484374e-02 7.6388994054e+00 4.1116242005e-03 2.6908827611e+01 5.9542241459e+01 4.5356434350e-01 1.1031269430e+02 1.0464737483e+00 1.0000000000e+00 0.0000000000e+00 1.8203195801e+01 2.4634028257e-04 1.7528542229e+04 3.4590212786e+00 1.0000000000e+00
4.6058029842e-01 1.2721351516e-04 1.3354365968e-02 7.2470097475e+00 3.6153675489e-03 2.6206846690e+01 5.8057649256e+01 4.6321316941e-01 1.2812339635e+02 1.0486865660e+00 1.0000000000e+00 0.0000000000e+00 1.7737800293e+01 2.4282052611e-04 1.5227667629e+04 3.4948551606e+00 1.0000000000e+00
4.6917273959e-01 1.2721351516e-04 1.4000435567e-02 6.8810835995e+00 3.1763526729e-03 2.5545595530e+01 5.6628553064e+01 4.7262607986e-01 1.4879521531e+02 1.0510022590e+00 1.0000000000e+00 0.0000000000e+00 1.7279987793e+01 2.3916287158e-04 1.3237501616e+04 3.5269382215e+00 1.0000000000e+00
4.7757398589e-01 1.2721351516e-04 1.4667013617e-02 6.5341992816e+00 2.7887719490e-03 2.4888634370e+01 5.5262811874e+01 4.8180739903e-01 1.7276686937e+02 1.0534234212e+00 1.0000000000e+00 0.0000000000e+00 1.6845080567e+01 2.3505839382e-04 1.1515173338e+04 3.5554183842e+00 1.0000000000e+00
4.8578279217e-01 1.2721351516e-04 1.5354420562e-02 6.2025570798e+00 2.4472126811e-03 2.4276418986e+01 5.3941816462e+01 4.9076086320e-01 2.0053870552e+02 1.0559527528e+00 1.0000000000e+00 0.0000000000e+00 1.6430476074e+01 2.3081377504e-04 1.0023695194e+04 3.5804555808e+00 1.0000000000e+00
4.9379771968e-01 1.2721351516e-04 1.6062976847e-02 5.8962439006e+00 2.1466406151e-03 2.3674780795e+01 5.2675696993e+01 4.9948955601e-01 2.3268429400e+02 1.0585930746e+00 1.0000000000e+00 0.0000000000e+00 1.6023034668e+01 2.2642065921e-04 8.7312847804e+03 3.6022176244e+00 1.0000000000e+00
5.0161710264e-01 1.2721351516e-04 1.6793002915e-02 5.6056847535e+00 1.8824889951e-03 2.3088911056e+01 5.1440112227e+01 5.0799584294e-01 2.6985328693e+02 1.0613473425e+00 1.0000000000e+00 0.0000000000e+00 1.5626271973e+01 2.2220189255e-04 7.6105850024e+03 3.6208763606e+00 1.0000000000e+00
5.0923904449e-01 1.2721351516e-04 1.7544819213e-02 5.3369793689e+00 1.6505763619e-03 2.2524880659e+01 5.0270665555e+01 5.1628138344e-01 3.1278854790e+02 1.0642186608e+00 1.0000000000e+00 0.0000000000e+00 1.5254299317e+01 2.1752136613e-04 6.6381469830e+03 3.6366048363e+00 1.0000000000e+00
5.1666140966e-01 1.2721351516e-04 1.8318746184e-02 5.0797380167e+00 1.4471405174e-03 2.1987066125e+01 4.9127434746e+01 5.2434712702e-01 3.6233325010e+02 1.0672102945e+00 1.0000000000e+00 0.0000000000e+00 1.4890080567e+01 2.1299265701e-04 5.7937036495e+03 3.6495740707e+00 1.0000000000e+00
5.2388184304e-01 1.2721351516e-04 1.9115104272e-02 4.8363904950e+00 1.2687975153e-03 2.1463159842e+01 4.8027644689e+01 5.3219334915e-01 4.1944702976e+02 1.0703256816e+00 1.0000000000e+00 0.0000000000e+00 1.4535280762e+01 2.0829368430e-04 5.0598959006e+03 3.6599517206e+00 1.0000000000e+00
5.3089778467e-01 1.2721351516e-04 1.9934213923e-02 4.6024755649e+00 1.1125343385e-03 2.0963452400e+01 4.6966819725e+01 5.3981969995e-01 4.8521621427e+02 1.0735684449e+00 1.0000000000e+00 0.0000000000e+00 1.4196868897e+01 2.0342724387e-04 4.4217649691e+03 3.6679000886e+00 1.0000000000e+00
5.3770649883e-01 1.2721351516e-04 2.0776395580e-02 4.3857620910e+00 9.7565458400e-04 2.0466180165e+01 4.5937962467e+01 5.4722523993e-01 5.6088009927e+02 1.0769424028e+00 1.0000000000e+00 0.0000000000e+00 1.3860106201e+01 1.9871124288e-04 3.8664125322e+03 3.6735749362e+00 1.0000000000e+00
5.4430509693e-01 1.2721351516e-04 2.1641969690e-02 4.1864970186e+00 8.5579128133e-04 2.0001137002e+01 4.4941334282e+01 5.5440850426e-01 6.4783144717e+02 1.0804515813e+00 1.0000000000e+00 0.0000000000e+00 1.3545169678e+01 1.9412049806e-04 3.3827596959e+03 3.6771249906e+00 1.0000000000e+00
5.5069057255e-01 1.2721351516e-04 2.2531256694e-02 3.9855231566e+00 7.5083857895e-04 1.9534370629e+01 4.3972515388e+01 5.6136756218e-01 7.4765412689e+02 1.0841002249e+00 1.0000000000e+00 0.0000000000e+00 1.3229066162e+01 1.8965783794e-04 2.9612524451e+03 3.6786912292e+00 1.0000000000e+00
5.5685983225e-01 1.2721351516e-04 2.3444577040e-02 3.8026033431e+00 6.5894220782e-04 1.9100424555e+01 4.3051283044e+01 5.6810007723e-01 8.6213945698e+02 1.0878928086e+00 1.0000000000e+00 0.0000000000e+00 1.2935189209e+01 1.8467406335e-04 2.5936759736e+03 3.6784069100e+00 1.0000000000e+00
5.6280972165e-01 1.2721351516e-04 2.4382251170e-02 3.6294171421e+00 5.7846680977e-04 1.8661431423e+01 4.2154536143e+01 5.7460335304e-01 9.9332121280e+02 1.0918340495e+00 1.0000000000e+00 0.0000000000e+00 1.2637894287e+01 1.7949264913e-04 2.2729037699e+03 3.6763968629e+00 1.0000000000e+00
5.6853706082e-01 1.2721351516e-04 2.5344599530e-02 3.4703410741e+00 5.0799252033e-04 1.8251329094e+01 4.1286680046e+01 5.8087439448e-01 1.1434703686e+03 1.0959289196e+00 1.0000000000e+00 0.0000000000e+00 1.2360164795e+01 1.7472923406e-04 1.9927765134e+03 3.6727778215e+00 1.0000000000e+00
5.7403866981e-01 1.2721351516e-04 2.6331942564e-02 3.3137164345e+00 4.4625664850e-04 1.7843692615e+01 4.0436056048e+01 5.8690995996e-01 1.3151847977e+03 1.1001826587e+00 1.0000000000e+00 0.0000000000e+00 1.2084105225e+01 1.7005802632e-04 1.7479996931e+03 3.6676590966e+00 1.0000000000e+00
5.7931140016e-01 1.2721351516e-04 2.7344600717e-02 3.1613817944e+00 3.9216338762e-04 1.7455083545e+01 3.9619225710e+01 5.9270661659e-01 1.5113767254e+03 1.1046007884e+00 1.0000000000e+00 0.0000000000e+00 1.1820931397e+01 1.6518179753e-04 1.5339896244e+03 3.6611425002e+00 1.0000000000e+00
5.8435215513e-01 1.2721351516e-04 2.8382894433e-02 3.0208068002e+00 3.4475504116e-04 1.7078248541e+01 3.8828935689e+01 5.9826077706e-01 1.7353213315e+03 1.1091891267e+00 1.0000000000e+00 0.0000000000e+00 1.1565731201e+01 1.6038529891e-04 1.3467644967e+03 3.6533224152e+00 1.0000000000e+00
5.8915791639e-01 1.2721351516e-04 2.9447144157e-02 2.8929215526e+00 3.0318642282e-04 1.6699337033e+01 3.8066101665e+01 6.0356872384e-01 1.9907511630e+03 1.1139538038e+00 1.0000000000e+00 0.0000000000e+00 1.1309124756e+01 1.5566191333e-04 1.1828808370e+03 3.6442865647e+00 1.0000000000e+00
5.9372576349e-01 1.2721351516e-04 3.0537670333e-02 2.7658005738e+00 2.6672787568e-04 1.6350722295e+01 3.7318798161e+01 6.0862666847e-01 2.2818262505e+03 1.1189012787e+00 1.0000000000e+00 0.0000000000e+00 1.1073035889e+01 1.5102007823e-04 1.0393522170e+03 3.6341162405e+00 1.0000000000e+00
5.9805289670e-01 1.2721351516e-04 3.1654793405e-02 2.6456589557e+00 2.3474146578e-04 1.5994335087e+01 3.6593254688e+01 6.1343081666e-01 2.6132188220e+03 1.1240383576e+00 1.0000000000e+00 0.0000000000e+00 1.0831683350e+01 1.4644103018e-04 9.1358705347e+02 3.6228868001e+00 1.0000000000e+00
6.0213665207e-01 1.2721351516e-04 3.2798833819e-02 2.5311051522e+00 2.0666032033e-04 1.5658273104e+01 3.5888036440e+01 6.1797731342e-01 2.9903046334e+03 1.1293722128e+00 1.0000000000e+00 0.0000000000e+00 1.0604095459e+01 1.4200765350e-04 8.0333218175e+02 3.6106679332e+00 1.0000000000e+00
6.0597451948e-01 1.2721351516e-04 3.3970112019e-02 2.4202645415e+00 1.8200183803e-04 1.5325938734e+01 3.5216078306e+01 6.2226238371e-01 3.4189895577e+03 1.1349104040e+00 1.0000000000e+00 0.0000000000e+00 1.0379031983e+01 1.3717532615e-04 7.0663764126e+02 3.5975245041e+00 1.0000000000e+00
6.0956415132e-01 1.2721351516e-04 3.5168948449e-02 2.3164681822e+00 1.6033792797e-04 1.5000648616e+01 3.4551164424e+01 6.2628224177e-01 3.9060143143e+03 1.1406609002e+00 1.0000000000e+00 0.0000000000e+00 1.0158739014e+01 1.3277076135e-04 6.2178830960e+02 3.5835158947e+00 1.0000000000e+00
6.1290338300e-01 1.2721351516e-04 3.6395663555e-02 2.2170195032e+00 1.4129726460e-04 1.4694486848e+01 3.3905378892e+01 6.3003316739e-01 4.4589197759e+03 1.1466321042e+00 1.0000000000e+00 0.0000000000e+00 9.9514001466e+00 1.2842033229e-04 5.4730638783e+02 3.5686976631e+00 1.0000000000e+00
6.1599023862e-01 1.2721351516e-04 3.7650577779e-02 2.1231667501e+00 1.2455546957e-04 1.4393892167e+01 3.3279926697e+01 6.3351161418e-01 5.0861806096e+03 1.1528328784e+00 1.0000000000e+00 0.0000000000e+00 9.7478314210e+00 1.2410242883e-04 4.8189949927e+02 3.5531211680e+00 1.0000000000e+00
6.1882294113e-01 1.2721351516e-04 3.8934011568e-02 2.0348937002e+00 1.0982835278e-04 1.4098891608e+01 3.2674834876e+01 6.3671409086e-01 5.7973562812e+03 1.1592725728e+00 1.0000000000e+00 0.0000000000e+00 9.5480511476e+00 1.1973436603e-04 4.2444130149e+02 3.5368340539e+00 1.0000000000e+00
6.2139992036e-01 1.2721351516e-04 4.0246285365e-02 1.9474570199e+00 9.6866567379e-05 1.3804727419e+01 3.2085345675e+01 6.3963721746e-01 6.6032815528e+03 1.1659610556e+00 1.0000000000e+00 0.0000000000e+00 9.3488372804e+00 1.1574975063e-04 3.7394416041e+02 3.5198803051e+00 1.0000000000e+00
6.2371982083e-01 1.2721351516e-04 4.1587719616e-02 1.8666464062e+00 8.5455127862e-05 1.3531955548e+01 3.1517248791e+01 6.4227776861e-01 7.5159652169e+03 1.1729087450e+00 1.0000000000e+00 0.0000000000e+00 9.1641107179e+00 1.1141655715e-04 3.2955552942e+02 3.5023014141e+00 1.0000000000e+00
6.2578150384e-01 1.2721351516e-04 4.2958634764e-02 1.7908828508e+00 7.5404155450e-05 1.3264230734e+01 3.0954198965e+01 6.4463269256e-01 8.5490340514e+03 1.1801266453e+00 1.0000000000e+00 0.0000000000e+00 8.9828021241e+00 1.0740234809e-04 2.9051919230e+02 3.4841352596e+00 1.0000000000e+00
6.2758405956e-01 1.2721351516e-04 4.4359351254e-02 1.7157826231e+00 6.6547390404e-05 1.2997169249e+01 3.0421344969e+01 6.4669906971e-01 9.7178727187e+03 1.1876263843e+00 1.0000000000e+00 0.0000000000e+00 8.8019427491e+00 1.0328833829e-04 2.5618214038e+02 3.4654177211e+00 1.0000000000e+00
