# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
3.4690761860e-01 0.0000000000e+00 5.5288551407e-05 1.4766250610e-10 0.0000000000e+00 4.2666785813e+03 7.3360357319e+03 3.4693007251e+00 inf 1.0001818081e-01 1.0000000000e-01 2.5132741229e+01 4.2666785813e+03 1.1931718643e-03 2.4075138276e+15 4.3082705255e+00 1.0000000000e+00
3.9670884057e-01 0.0000000000e+00 7.1779576883e-05 1.4766250610e-10 0.0000000000e+00 3.7549098677e+03 7.2445292769e+03 3.9674233586e+00 inf 1.0002367183e-01 1.0000000000e-01 2.5132741229e+01 3.7549098677e+03 -2.3040330245e-03 -4.3661451373e+15 4.3009766085e+00 1.0000000000e+00
4.4904888479e-01 0.0000000000e+00 9.1261418062e-05 1.4766250610e-10 0.0000000000e+00 3.3319158527e+03 6.9697367362e+03 4.4909731586e+00 inf 1.0003020030e-01 1.0000000000e-01 2.5132741229e+01 3.3319158527e+03 4.5154286005e-04 7.0524416257e+14 4.2908568048e+00 1.0000000000e+00
5.0408707260e-01 0.0000000000e+00 1.1398330959e-04 1.4766250610e-10 0.0000000000e+00 2.9820849179e+03 6.4138132416e+03 5.0415533783e+00 inf 1.0003787111e-01 1.0000000000e-01 2.5132741229e+01 2.9820849179e+03 3.9537664886e-04 4.0752340834e+14 4.2787884671e+00 1.0000000000e+00
5.6192835617e-01 0.0000000000e+00 1.4019448610e-04 1.4766250610e-10 0.0000000000e+00 2.6895285777e+03 5.8021286932e+03 5.6202252682e+00 inf 1.0004679590e-01 1.0000000000e-01 2.5132741229e+01 2.6895285777e+03 3.9170294599e-04 2.4459854814e+14 4.2648021407e+00 1.0000000000e+00
6.2269106095e-01 0.0000000000e+00 1.7014418224e-04 1.4766250610e-10 0.0000000000e+00 2.4419502368e+03 5.1762390117e+03 6.2281859138e+00 inf 1.0005709400e-01 1.0000000000e-01 2.5132741229e+01 2.4419502368e+03 4.3041689067e-04 1.5188730921e+14 4.2487607848e+00 1.0000000000e+00
6.8652711501e-01 0.0000000000e+00 2.0408163265e-04 1.4766250610e-10 0.0000000000e+00 2.2303793981e+03 4.7961926366e+03 6.8669709680e+00 inf 1.0006889360e-01 1.0000000000e-01 2.5132741229e+01 2.2303793981e+03 3.9298588832e-04 9.4715456896e+13 4.2305591827e+00 1.0000000000e+00
7.5360979879e-01 0.0000000000e+00 2.4225607198e-04 1.4766250610e-10 0.0000000000e+00 2.0478039382e+03 4.4105738477e+03 7.5383325469e+00 inf 1.0008233326e-01 1.0000000000e-01 2.5132741229e+01 2.0478039382e+03 4.0157593450e-04 6.3650725306e+13 4.2100062244e+00 1.0000000000e+00
8.2414942950e-01 0.0000000000e+00 2.8491673486e-04 1.4766250610e-10 0.0000000000e+00 1.8889707635e+03 4.0666678710e+03 8.2443967053e+00 inf 1.0009756345e-01 1.0000000000e-01 2.5132741229e+01 1.8889707635e+03 4.0650429995e-04 4.2935752274e+13 4.1869565275e+00 1.0000000000e+00
8.9838916068e-01 0.0000000000e+00 3.3231285594e-04 1.4766250610e-10 0.0000000000e+00 1.7497988515e+03 3.7642698248e+03 8.9876220940e+00 inf 1.0011474836e-01 1.0000000000e-01 2.5132741229e+01 1.7497988515e+03 4.1547111214e-04 2.9819832685e+13 4.1612534649e+00 1.0000000000e+00
9.7660594991e-01 0.0000000000e+00 3.8469366986e-04 1.4766250610e-10 0.0000000000e+00 1.6270174777e+03 3.4422991133e+03 9.7708104317e+00 inf 1.0013406786e-01 1.0000000000e-01 2.5132741229e+01 1.6270174777e+03 4.5706088534e-04 2.0978672685e+13 4.1327252243e+00 1.0000000000e+00
1.0591237417e+00 0.0000000000e+00 4.4230841125e-04 1.4766250610e-10 0.0000000000e+00 1.5181246854e+03 3.2486185101e+03 1.0597239496e+01 inf 1.0015571975e-01 1.0000000000e-01 2.5132741229e+01 1.5181246854e+03 4.3823857548e-04 1.5057909573e+13 4.1012429774e+00 1.0000000000e+00
1.1462972292e+00 0.0000000000e+00 5.0540631478e-04 1.4766250610e-10 0.0000000000e+00 1.4209701396e+03 3.0463725586e+03 1.1470501684e+01 inf 1.0017992225e-01 1.0000000000e-01 2.5132741229e+01 1.4209701396e+03 4.4034880346e-04 1.0971666500e+13 4.0666150204e+00 1.0000000000e+00
1.2385329959e+00 0.0000000000e+00 5.7423661506e-04 1.4766250610e-10 0.0000000000e+00 1.3338714103e+03 2.8579478177e+03 1.2394717156e+01 inf 1.0020691680e-01 1.0000000000e-01 2.5132741229e+01 1.3338714103e+03 4.4856242465e-04 8.1218558328e+12 4.0286849745e+00 1.0000000000e+00
1.3362367682e+00 0.0000000000e+00 6.4904854675e-04 1.4766250610e-10 0.0000000000e+00 1.2551008465e+03 2.4386453654e+03 1.3374006778e+01 inf 1.0023697152e-01 1.0000000000e-01 2.5132741229e+01 1.2551008465e+03 7.4303198400e-04 6.0857237951e+12 3.9871484027e+00 1.0000000000e+00
1.4400667950e+00 0.0000000000e+00 7.3009134450e-04 1.4766250610e-10 0.0000000000e+00 1.1845255517e+03 2.5316948936e+03 1.4415034538e+01 inf 1.0027038268e-01 1.0000000000e-01 2.5132741229e+01 1.1845255517e+03 4.7114802752e-04 4.6534553121e+12 3.9422838235e+00 1.0000000000e+00
1.5504370853e+00 0.0000000000e+00 8.1761424293e-04 1.4766250610e-10 0.0000000000e+00 1.1201299328e+03 2.3345285323e+03 1.5522029532e+01 inf 1.0030748275e-01 1.0000000000e-01 2.5132741229e+01 1.1201299328e+03 5.4511367248e-04 3.5895885164e+12 3.8934903615e+00 1.0000000000e+00
1.6680441886e+00 0.0000000000e+00 9.1186647669e-04 1.4766250610e-10 0.0000000000e+00 1.0615231455e+03 2.2436648706e+03 1.6702070634e+01 inf 1.0034864039e-01 1.0000000000e-01 2.5132741229e+01 1.0615231455e+03 5.1949208029e-04 2.8049831218e+12 3.8408132494e+00 1.0000000000e+00
1.7935789275e+00 0.0000000000e+00 1.0130972804e-03 1.4766250610e-10 0.0000000000e+00 1.0079511883e+03 2.1392600957e+03 1.7962199815e+01 inf 1.0039426770e-01 1.0000000000e-01 2.5132741229e+01 1.0079511883e+03 5.2091502018e-04 2.2163911006e+12 3.7840902912e+00 1.0000000000e+00
1.9278213924e+00 0.0000000000e+00 1.1215558888e-03 1.4766250610e-10 0.0000000000e+00 9.5884602191e+02 2.0347667232e+03 1.9310379292e+01 inf 1.0044482483e-01 1.0000000000e-01 2.5132741229e+01 9.5884602191e+02 5.3437742205e-04 1.7700396912e+12 3.7232162585e+00 1.0000000000e+00
2.0716322192e+00 0.0000000000e+00 1.2374915364e-03 1.4766250610e-10 0.0000000000e+00 9.1371297692e+02 1.9359952729e+03 2.0755409503e+01 inf 1.0050082600e-01 1.0000000000e-01 2.5132741229e+01 9.1371297692e+02 5.5289925276e-04 1.4280040931e+12 3.6581046680e+00 1.0000000000e+00
2.2259592535e+00 0.0000000000e+00 1.3611534579e-03 1.4766250610e-10 0.0000000000e+00 8.7211644896e+02 1.8441270447e+03 2.2307002546e+01 inf 1.0056284594e-01 1.0000000000e-01 2.5132741229e+01 8.7211644896e+02 5.7431423700e-04 1.1632310168e+12 3.5886960834e+00 1.0000000000e+00
2.3917883465e+00 0.0000000000e+00 1.4927908880e-03 1.4766250610e-10 0.0000000000e+00 8.3355438549e+02 1.6215996480e+03 2.3975294588e+01 inf 1.0063152749e-01 1.0000000000e-01 2.5132741229e+01 8.3355438549e+02 8.9629522693e-04 9.5440374371e+11 3.5148992042e+00 1.0000000000e+00
2.5704002310e+00 0.0000000000e+00 1.6326530612e-03 1.4766250610e-10 0.0000000000e+00 7.9806370215e+02 1.5994133565e+03 2.5773440926e+01 inf 1.0070758689e-01 1.0000000000e-01 2.5132741229e+01 7.9806370215e+02 7.9712973536e-04 7.9231069581e+11 3.4369036090e+00 1.0000000000e+00
2.7629283154e+00 0.0000000000e+00 1.7809892123e-03 1.4766250610e-10 0.0000000000e+00 7.6507589828e+02 1.5661006951e+03 2.7713176289e+01 inf 1.0079182596e-01 1.0000000000e-01 2.5132741229e+01 7.6507589828e+02 7.4085379351e-04 6.6281747671e+11 3.3546447046e+00 1.0000000000e+00
2.9707247987e+00 0.0000000000e+00 1.9380485758e-03 1.4766250610e-10 0.0000000000e+00 7.3439162952e+02 1.5208790526e+03 2.9808512673e+01 inf 1.0088513737e-01 1.0000000000e-01 2.5132741229e+01 7.3439162952e+02 7.2298782580e-04 5.5868571730e+11 3.2682586564e+00 1.0000000000e+00
3.1952371355e+00 0.0000000000e+00 2.1040803865e-03 1.4766250610e-10 0.0000000000e+00 7.0579701593e+02 1.4674328393e+03 3.2074511949e+01 inf 1.0098851465e-01 1.0000000000e-01 2.5132741229e+01 7.0579701593e+02 7.3408822733e-04 4.7435390997e+11 3.1779380649e+00 1.0000000000e+00
3.4380057814e+00 0.0000000000e+00 2.2793338789e-03 1.4766250610e-10 0.0000000000e+00 6.7911440108e+02 1.4113210870e+03 3.4527281144e+01 inf 1.0110306120e-01 1.0000000000e-01 2.5132741229e+01 6.7911440108e+02 7.6270844869e-04 4.0555614326e+11 3.0839424662e+00 1.0000000000e+00
3.6995828588e+00 0.0000000000e+00 2.4640582877e-03 1.4766250610e-10 0.0000000000e+00 6.5303720250e+02 1.1012815060e+03 3.7173040367e+01 inf 1.0123000836e-01 1.0000000000e-01 2.5132741229e+01 6.5303720250e+02 2.2412599331e-03 3.4478537806e+11 2.9861953233e+00 1.0000000000e+00
3.9843038929e+00 0.0000000000e+00 2.6585028475e-03 1.4766250610e-10 0.0000000000e+00 6.3024549469e+02 1.0988524578e+03 4.0056473542e+01 inf 1.0137068233e-01 1.0000000000e-01 2.5132741229e+01 6.3024549469e+02 1.9724789920e-03 3.0010567209e+11 2.8861383800e+00 1.0000000000e+00
4.2921224377e+00 0.0000000000e+00 2.8629167930e-03 1.4766250610e-10 0.0000000000e+00 6.0863508692e+02 1.0952790251e+03 4.3178074962e+01 inf 1.0152658391e-01 1.0000000000e-01 2.5132741229e+01 6.0863508692e+02 1.7513301834e-03 2.6215419334e+11 2.7835375641e+00 1.0000000000e+00
4.6248830612e+00 0.0000000000e+00 3.0775493588e-03 1.4766250610e-10 0.0000000000e+00 5.8821336233e+02 1.0899779412e+03 4.6557677321e+01 inf 1.0169933811e-01 1.0000000000e-01 2.5132741229e+01 5.8821336233e+02 1.5734973433e-03 2.2988970117e+11 2.6790077760e+00 1.0000000000e+00
4.9843702385e+00 0.0000000000e+00 3.3026497796e-03 1.4766250610e-10 0.0000000000e+00 5.6893602216e+02 1.0820484646e+03 5.0214738849e+01 inf 1.0189071733e-01 1.0000000000e-01 2.5132741229e+01 5.6893602216e+02 1.4367214684e-03 2.0238166224e+11 2.5732102452e+00 1.0000000000e+00
5.3722691035e+00 0.0000000000e+00 3.5384672900e-03 1.4766250610e-10 0.0000000000e+00 5.5073661828e+02 1.0702723797e+03 5.4167972582e+01 inf 1.0210264445e-01 1.0000000000e-01 2.5132741229e+01 5.5073661828e+02 1.3408939295e-03 1.7882618331e+11 2.4668499947e+00 1.0000000000e+00
5.7901276536e+00 0.0000000000e+00 3.7852511247e-03 1.4766250610e-10 0.0000000000e+00 5.3357085194e+02 1.0813396846e+03 5.8434988838e+01 inf 1.0233719384e-01 1.0000000000e-01 2.5132741229e+01 5.3357085194e+02 1.1294416814e-03 1.5857675845e+11 2.3606681980e+00 1.0000000000e+00
6.2392232260e+00 0.0000000000e+00 4.0432505182e-03 1.4766250610e-10 0.0000000000e+00 5.1732059315e+02 1.0304921006e+03 6.3030953838e+01 inf 1.0259659054e-01 1.0000000000e-01 2.5132741229e+01 5.1732059315e+02 1.2774597174e-03 1.4097299722e+11 2.2554116925e+00 1.0000000000e+00
6.7206311916e+00 0.0000000000e+00 4.3127147053e-03 1.4766250610e-10 0.0000000000e+00 5.0195630939e+02 1.0028275301e+03 6.7969307579e+01 inf 1.0288320624e-01 1.0000000000e-01 2.5132741229e+01 5.0195630939e+02 1.3045476567e-03 1.2564834958e+11 2.1518394283e+00 1.0000000000e+00
7.2281636731e+00 0.0000000000e+00 4.5938929205e-03 1.4766250610e-10 0.0000000000e+00 4.8509325119e+02 7.3668801221e+02 7.3188909913e+01 inf 1.0319958231e-01 1.0000000000e-01 2.5132741229e+01 4.8509325119e+02 5.3116861942e-03 1.0945079640e+11 2.0502965309e+00 1.0000000000e+00
7.7825751123e+00 0.0000000000e+00 4.8870343985e-03 1.4766250610e-10 0.0000000000e+00 4.7356080947e+02 9.4193151256e+02 7.8907047649e+01 inf 1.0354828288e-01 1.0000000000e-01 2.5132741229e+01 4.7356080947e+02 1.4244022704e-03 1.0029872433e+11 1.9525778955e+00 1.0000000000e+00
8.3604844716e+00 0.0000000000e+00 5.1923883740e-03 1.4766250610e-10 0.0000000000e+00 4.5964361827e+02 7.3558792654e+02 8.4885674926e+01 inf 1.0393217227e-01 1.0000000000e-01 2.5132741229e+01 4.5964361827e+02 4.3439599933e-03 8.8843835093e+10 1.8580586263e+00 1.0000000000e+00
8.9755302654e+00 0.0000000000e+00 5.5102040816e-03 1.4766250610e-10 0.0000000000e+00 4.4785276715e+02 8.8314706888e+02 9.1269749788e+01 inf 1.0435409089e-01 1.0000000000e-01 2.5132741229e+01 4.4785276715e+02 1.5729739123e-03 8.0251538660e+10 1.7679122116e+00 1.0000000000e+00
9.6176743985e+00 0.0000000000e+00 5.8407307560e-03 1.4766250610e-10 0.0000000000e+00 4.3565595951e+02 7.3346908494e+02 9.7958958427e+01 inf 1.0481705843e-01 1.0000000000e-01 2.5132741229e+01 4.3565595951e+02 3.5463819431e-03 7.1492878421e+10 1.6822245924e+00 1.0000000000e+00
1.0289328023e+01 0.0000000000e+00 6.1842176317e-03 1.4766250610e-10 0.0000000000e+00 4.2429332967e+02 7.3169713486e+02 1.0498259041e+02 inf 1.0532415726e-01 1.0000000000e-01 2.5132741229e+01 4.2429332967e+02 3.2095983520e-03 6.3925729826e+10 1.6014407064e+00 1.0000000000e+00
1.0986199170e+01 0.0000000000e+00 6.5409139434e-03 1.4766250610e-10 0.0000000000e+00 4.1333677171e+02 7.2913519038e+02 1.1230008988e+02 inf 1.0587857172e-01 1.0000000000e-01 2.5132741229e+01 4.1333677171e+02 2.9136689320e-03 5.7022830482e+10 1.5257006534e+00 1.0000000000e+00
1.1704755193e+01 0.0000000000e+00 6.9110689258e-03 1.4766250610e-10 0.0000000000e+00 4.0277151940e+02 7.2539932898e+02 1.1987864244e+02 inf 1.0648356196e-01 1.0000000000e-01 2.5132741229e+01 4.0277151940e+02 2.6595522268e-03 5.0729735468e+10 1.4550844926e+00 1.0000000000e+00
1.2440772553e+01 0.0000000000e+00 7.2949318136e-03 1.4766250610e-10 0.0000000000e+00 3.9257542336e+02 7.1996534876e+02 1.2767785811e+02 inf 1.0714245894e-01 1.0000000000e-01 2.5132741229e+01 3.9257542336e+02 2.4493794691e-03 4.4996885548e+10 1.3895772079e+00 1.0000000000e+00
1.3189425622e+01 0.0000000000e+00 7.6927518412e-03 1.4766250610e-10 0.0000000000e+00 3.8271895107e+02 7.3514505438e+02 1.3565048565e+02 inf 1.0785865621e-01 1.0000000000e-01 2.5132741229e+01 3.8271895107e+02 1.9511685132e-03 3.9785806199e+10 1.3290838894e+00 1.0000000000e+00
1.3945234688e+01 0.0000000000e+00 8.1047782435e-03 1.4766250610e-10 0.0000000000e+00 3.7315780380e+02 7.0142632111e+02 1.4374161230e+02 inf 1.0863560199e-01 1.0000000000e-01 2.5132741229e+01 3.7315780380e+02 2.1733096205e-03 3.5042944534e+10 1.2734446207e+00 1.0000000000e+00
1.4702439375e+01 0.0000000000e+00 8.5312602550e-03 1.4766250610e-10 0.0000000000e+00 3.6387721530e+02 6.8769370805e+02 1.5189241463e+02 inf 1.0947679067e-01 1.0000000000e-01 2.5132741229e+01 3.6387721530e+02 2.1052981971e-03 3.0750897080e+10 1.2224535458e+00 1.0000000000e+00
1.5454847787e+01 0.0000000000e+00 8.9724471103e-03 1.4766250610e-10 0.0000000000e+00 3.5486241930e+02 6.7170924176e+02 1.6003832192e+02 inf 1.1038575448e-01 1.0000000000e-01 2.5132741229e+01 3.5486241930e+02 2.0695509738e-03 2.6875214107e+10 1.1758714293e+00 1.0000000000e+00
1.6196104550e+01 0.0000000000e+00 9.4285880442e-03 1.4766250610e-10 0.0000000000e+00 3.4606911706e+02 6.5459515730e+02 1.6811169013e+02 inf 1.1136605426e-01 1.0000000000e-01 2.5132741229e+01 3.4606911706e+02 2.0491941731e-03 2.3389263335e+10 1.1334405423e+00 1.0000000000e+00
1.6919805174e+01 0.0000000000e+00 9.8999322913e-03 1.4766250610e-10 0.0000000000e+00 3.3749730858e+02 6.3725219596e+02 1.7604287896e+02 inf 1.1242126989e-01 1.0000000000e-01 2.5132741229e+01 3.3749730858e+02 2.0308821483e-03 2.0268016123e+10 1.0948956623e+00 1.0000000000e+00
1.7619641020e+01 0.0000000000e+00 1.0386729086e-02 1.4766250610e-10 0.0000000000e+00 3.2912484448e+02 6.2018241026e+02 1.8376171453e+02 inf 1.1355499023e-01 1.0000000000e-01 2.5132741229e+01 3.2912484448e+02 2.0070354318e-03 1.7487286073e+10 1.0599729582e+00 1.0000000000e+00
1.8289542354e+01 0.0000000000e+00 1.0889227663e-02 1.4766250610e-10 0.0000000000e+00 3.2093695852e+02 6.0359252770e+02 1.9119899913e+02 inf 1.1477080270e-01 1.0000000000e-01 2.5132741229e+01 3.2093695852e+02 1.9745733308e-03 1.5023220411e+10 1.0284165731e+00 1.0000000000e+00
1.8923814007e+01 0.0000000000e+00 1.1407677258e-02 1.4766250610e-10 0.0000000000e+00 3.1292626757e+02 5.8756376266e+02 1.9828801472e+02 inf 1.1607228268e-01 1.0000000000e-01 2.5132741229e+01 3.1292626757e+02 1.9325293586e-03 1.2852037030e+10 9.9998314859e-01 1.0000000000e+00
1.9517258443e+01 0.0000000000e+00 1.1942327104e-02 1.4766250610e-10 0.0000000000e+00 3.0509277162e+02 5.7209611515e+02 2.0496596528e+02 inf 1.1746298305e-01 1.0000000000e-01 2.5132741229e+01 3.0509277162e+02 1.8814661064e-03 1.0949961771e+10 9.7444462249e-01 1.0000000000e+00
2.0065281719e+01 0.0000000000e+00 1.2493426436e-02 1.4766250610e-10 0.0000000000e+00 2.9742170443e+02 5.5719696828e+02 2.1117530541e+02 inf 1.1894642396e-01 1.0000000000e-01 2.5132741229e+01 2.9742170443e+02 1.8220322422e-03 9.2933299568e+09 9.5158965518e-01 1.0000000000e+00
2.0563978710e+01 0.0000000000e+00 1.3061224490e-02 1.4766250610e-10 0.0000000000e+00 2.8992050680e+02 5.4283684724e+02 2.1686490724e+02 inf 1.2052608319e-01 1.0000000000e-01 2.5132741229e+01 2.8992050680e+02 1.7556485838e-03 7.8587939664e+09 9.3122402756e-01 1.0000000000e+00
2.1010195112e+01 0.0000000000e+00 1.3645970499e-02 1.4766250610e-10 0.0000000000e+00 2.8258168024e+02 5.2900825355e+02 2.2199102628e+02 inf 1.2220538734e-01 1.0000000000e-01 2.5132741229e+01 2.8258168024e+02 1.6834820645e-03 6.6235804932e+09 9.1317030999e-01 1.0000000000e+00
2.1401564987e+01 0.0000000000e+00 1.4247913698e-02 1.4766250610e-10 0.0000000000e+00 2.7540528245e+02 5.1570386175e+02 2.2651803649e+02 inf 1.2398770394e-01 1.0000000000e-01 2.5132741229e+01 2.7540528245e+02 1.6067620806e-03 5.5657789146e+09 8.9726705082e-01 1.0000000000e+00
2.1736523855e+01 0.0000000000e+00 1.4867303323e-02 1.4766250610e-10 0.0000000000e+00 2.6839131341e+02 5.0290890559e+02 2.3041891701e+02 inf 1.2587633486e-01 1.0000000000e-01 2.5132741229e+01 2.6839131341e+02 1.5268433760e-03 4.6645951779e+09 8.8336767765e-01 1.0000000000e+00
2.2014298532e+01 0.0000000000e+00 1.5504388607e-02 1.4766250610e-10 0.0000000000e+00 2.6155453937e+02 4.9060861884e+02 2.3367548495e+02 inf 1.2787451102e-01 1.0000000000e-01 2.5132741229e+01 2.6155453937e+02 1.4450376138e-03 3.9005714754e+09 8.7133925543e-01 1.0000000000e+00
2.2234875906e+01 0.0000000000e+00 1.6159418785e-02 1.4766250610e-10 0.0000000000e+00 2.5488757722e+02 4.7879561835e+02 2.3627838055e+02 inf 1.2998538849e-01 1.0000000000e-01 2.5132741229e+01 2.5488757722e+02 1.3624679528e-03 3.2557476832e+09 8.6106120253e-01 1.0000000000e+00
2.2398953644e+01 0.0000000000e+00 1.6832643092e-02 1.4766250610e-10 0.0000000000e+00 2.4839042696e+02 4.6746252101e+02 2.3822682154e+02 inf 1.3221204629e-01 1.0000000000e-01 2.5132741229e+01 2.4839042696e+02 1.2801594185e-03 2.7137637482e+09 8.5242403235e-01 1.0000000000e+00
2.2507876331e+01 0.0000000000e+00 1.7524310762e-02 1.4766250610e-10 0.0000000000e+00 2.4207785482e+02 4.5660932681e+02 2.3952815272e+02 inf 1.3455748559e-01 1.0000000000e-01 2.5132741229e+01 2.4207785482e+02 1.1989219538e-03 2.2598998380e+09 8.4532816184e-01 1.0000000000e+00
2.2563560831e+01 0.0000000000e+00 1.8234671031e-02 1.4766250610e-10 0.0000000000e+00 2.3594986082e+02 4.4621388638e+02 2.4019722288e+02 inf 1.3702463059e-01 1.0000000000e-01 2.5132741229e+01 2.3594986082e+02 1.1197317741e-03 1.8810666729e+09 8.3968281002e-01 1.0000000000e+00
2.2568414657e+01 0.0000000000e+00 1.8963973133e-02 1.4766250610e-10 0.0000000000e+00 2.3001382807e+02 4.3626881659e+02 2.4025562552e+02 inf 1.3961633089e-01 1.0000000000e-01 2.5132741229e+01 2.3001382807e+02 1.0432204588e-03 1.5657489381e+09 8.3540499635e-01 1.0000000000e+00
2.2525250973e+01 0.0000000000e+00 1.9712466301e-02 1.4766250610e-10 0.0000000000e+00 2.2426237346e+02 4.2678150057e+02 2.3973084210e+02 inf 1.4233536536e-01 1.0000000000e-01 2.5132741229e+01 2.2426237346e+02 9.6972017344e-04 1.3039169278e+09 8.3241864042e-01 1.0000000000e+00
2.2437203444e+01 0.0000000000e+00 2.0480399772e-02 1.4766250610e-10 0.0000000000e+00 2.1870288010e+02 4.1773717208e+02 2.3865532503e+02 inf 1.4518444737e-01 1.0000000000e-01 2.5132741229e+01 2.1870288010e+02 8.9971165379e-04 1.0869133177e+09 8.3065375910e-01 1.0000000000e+00
2.2307643728e+01 0.0000000000e+00 2.1268022780e-02 1.4766250610e-10 0.0000000000e+00 2.1335014310e+02 4.0912109369e+02 2.3706555637e+02 inf 1.4816623135e-01 1.0000000000e-01 2.5132741229e+01 2.1335014310e+02 8.3354464994e-04 9.0732820831e+08 8.3004575444e-01 1.0000000000e+00
2.2140103845e+01 0.0000000000e+00 2.2075584559e-02 1.4766250610e-10 0.0000000000e+00 2.0818933851e+02 4.0093320772e+02 2.3500111398e+02 inf 1.5128332048e-01 1.0000000000e-01 2.5132741229e+01 2.0818933851e+02 7.7130415956e-04 7.5886126131e+08 8.3053478402e-01 1.0000000000e+00
2.1938205079e+01 0.0000000000e+00 2.2903334344e-02 1.4766250610e-10 0.0000000000e+00 2.0323526143e+02 3.9316615990e+02 2.3250377210e+02 inf 1.5453827541e-01 1.0000000000e-01 2.5132741229e+01 2.0323526143e+02 7.1307387760e-04 6.3619774089e+08 8.3206520545e-01 1.0000000000e+00
2.1705594616e+01 0.0000000000e+00 2.3751521370e-02 1.4766250610e-10 0.0000000000e+00 1.9848052873e+02 3.8581256710e+02 2.2961665889e+02 inf 1.5793362393e-01 1.0000000000e-01 2.5132741229e+01 1.9848052873e+02 6.5886118075e-04 5.3487596215e+08 8.3458508635e-01 1.0000000000e+00
