# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
1.7335843864e+00 3.5143154263e-03 0.0000000000e+00 1.0671283797e+01 1.9759729913e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 1.0093193737e+01
1.7313038477e+00 3.5984876637e-03 0.0000000000e+00 1.0621721684e+01 1.9727777984e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 1.0049817876e+01
1.7286973760e+00 3.6836560223e-03 0.0000000000e+00 1.0569809084e+01 1.9691208141e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 1.0005057679e+01
1.7258558970e+00 3.7698205020e-03 0.0000000000e+00 1.0522438837e+01 1.9651272356e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.9589131459e+00
1.7228064044e+00 3.8569811028e-03 0.0000000000e+00 1.0473669833e+01 1.9608354536e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.9155372848e+00
1.7195374186e+00 3.9451378248e-03 0.0000000000e+00 1.0427525300e+01 1.9562298219e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.8730843143e+00
1.7160101828e+00 4.0342906680e-03 0.0000000000e+00 1.0381157255e+01 1.9512544733e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.8301698984e+00
1.7123310056e+00 4.1244396323e-03 0.0000000000e+00 1.0334551276e+01 1.9460586216e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.7877169279e+00
1.7085190902e+00 4.2155847178e-03 0.0000000000e+00 1.0291189835e+01 1.9406693770e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.7406495041e+00
1.7045765437e+00 4.3077259244e-03 0.0000000000e+00 1.0247179487e+01 1.9350906173e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.7018880962e+00
1.7004015304e+00 4.4008632521e-03 0.0000000000e+00 1.0203075407e+01 1.9291781066e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.6626652431e+00
1.6961352347e+00 4.4949967011e-03 0.0000000000e+00 1.0162078873e+01 1.9231305070e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.6169821552e+00
1.6917913211e+00 4.5901262711e-03 0.0000000000e+00 1.0119575432e+01 1.9169679914e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.5791436381e+00
1.6873818696e+00 4.6862519624e-03 0.0000000000e+00 1.0078816831e+01 1.9107082684e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.5431509022e+00
1.6828039437e+00 4.7833737747e-03 0.0000000000e+00 1.0039709339e+01 1.9042059427e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.5066967210e+00
1.6781366069e+00 4.8814917083e-03 0.0000000000e+00 1.0000947932e+01 1.8975721504e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 3.0000000000e-01 0.0000000000e+00 9.4688582038e+00
4.5509360573e-01 0.0000000000e+00 1.0203040506e-05 1.4766250610e-10 0.0000000000e+00 8.8006847867e+02 1.6611883697e+03 1.5174904152e+00 inf 3.0021276645e-01 3.0000000000e-01 0.0000000000e+00 8.8006847867e+02
7.2471731815e-01 4.9806057630e-07 1.0203040506e-05 5.4139179514e+02 7.2737676460e-01 4.0483792928e+02 9.4523395423e+02 1.4034298221e-02 1.9294399965e-02 3.0202881664e-01 3.0000000000e-01 0.0000000000e+00 4.2404882132e+02
6.0777181704e-01 1.9922423052e-06 1.0203040506e-05 5.0441874751e+02 6.1008981194e-01 4.1549085620e+02 9.8367216289e+02 1.0672114695e-02 1.7492694496e-02 3.0277116871e-01 3.0000000000e-01 0.0000000000e+00 3.8708059003e+02
5.9378515387e-01 4.4825451867e-06 1.0203040506e-05 5.3391899803e+02 5.9559367231e-01 4.2826481659e+02 1.0172183517e+03 1.1827124321e-02 1.9857706471e-02 3.0303369559e-01 3.0000000000e-01 0.0000000000e+00 4.1391202100e+02
5.8947573581e-01 7.9689692207e-06 1.0203040506e-05 5.6992612521e+02 5.9075592504e-01 4.4032838190e+02 1.0386659557e+03 1.3412174312e-02 2.2703410568e-02 3.0326124026e-01 3.0000000000e-01 0.0000000000e+00 4.4780010470e+02
