# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
2.1197290859e+00 2.4160918556e-03 0.0000000000e+00 1.0716368448e+01 2.5577536424e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0278810122e+01
2.1327368230e+00 2.4653998527e-03 0.0000000000e+00 1.0663922302e+01 2.5782007498e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0232665589e+01
2.1437852562e+00 2.5147078497e-03 0.0000000000e+00 1.0613206576e+01 2.5957038574e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0194827072e+01
2.1547542324e+00 2.5640158468e-03 0.0000000000e+00 1.0557119338e+01 2.6132191832e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0145337060e+01
2.1639330364e+00 2.6133238438e-03 0.0000000000e+00 1.0502329915e+01 2.6279831019e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0093424460e+01
2.1715166920e+00 2.6626318409e-03 0.0000000000e+00 1.0450842710e+01 2.6402622098e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0051894380e+01
2.1777431945e+00 2.7119398379e-03 0.0000000000e+00 1.0400927303e+01 2.6504111354e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.0005173040e+01
2.1834832550e+00 2.7612478350e-03 0.0000000000e+00 1.0347810619e+01 2.6598319705e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9619125406e+00
2.1880651508e+00 2.8105558320e-03 0.0000000000e+00 1.0295097700e+01 2.6673961817e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.9106921088e+00
2.1915756214e+00 2.8598638291e-03 0.0000000000e+00 1.0244828999e+01 2.6732230037e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.8693927516e+00
2.1941779522e+00 2.9091718261e-03 0.0000000000e+00 1.0197256870e+01 2.6775667260e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.8248632771e+00
2.1961296247e+00 2.9584798232e-03 0.0000000000e+00 1.0148004791e+01 2.6808473120e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.7812566933e+00
2.1974097528e+00 3.0077878203e-03 0.0000000000e+00 1.0097253014e+01 2.6830127290e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.7343046308e+00
